node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,-0.00451289326963586,-0.00442717379288128,9.28226175466937e-07,1,1939.77251101919,3771
1,0.098174770424681,-0.00453538391631426,-0.00450488255339672,-5.62561346612465e-05,1,1939.58681584001,3887
2,0.196349540849362,-0.00456890759332829,-0.00447911089215464,-7.23608023227483e-05,1,1939.27616006141,3892
3,0.294524311274043,-0.00451201616674937,-0.00440098704074827,-3.02303373157394e-05,1,1939.58737675295,3772
4,0.392699081698724,-0.00444965443499548,-0.00429512261271603,3.97193668621855e-05,1,1939.21394768781,3768
5,0.490873852123405,-0.00436244083998666,-0.00440408175412984,5.34600029391868e-05,1,1939.40092185287,3888
6,0.589048622548086,-0.00437652027655382,-0.00426485511914773,0.000104220807378886,1,1939.33876709502,3766
7,0.687223392972767,-0.00439940915717844,-0.00432963695947404,8.09970361600218e-05,1,1939.65000786298,3770
8,0.785398163397448,-0.00446306671838776,-0.00441876664651732,2.65730135937374e-05,1,1940.02184059233,3772
9,0.883572933822129,-0.00451215730226857,-0.00435742259994483,6.46299310064373e-05,1,1939.52409713826,3769
10,0.98174770424681,-0.00417917237675206,-0.00415465080851374,0.000171454809157834,1,1940.08489219187,3891
11,1.07992247467149,-0.00469122221030145,-0.00457486914749197,-3.45754087255329e-05,1,1939.77196671141,3767
12,1.17809724509617,-0.00418939078572451,-0.00409513716474075,0.000121291673582574,1,1940.52020329073,3775
13,1.27627201552085,-0.00457344441002726,-0.00452663938429748,-1.4731137423762e-05,1,1940.02023843698,3774
14,1.37444678594553,-0.00441329067213208,-0.00430464502326176,3.16986174412042e-05,1,1939.95938127314,4007
15,1.47262155637022,-0.00446978600602966,-0.00441318829433505,2.12556735076534e-05,1,1940.20841078672,3771
16,1.5707963267949,-0.00452958176056835,-0.00443775095884755,2.58523324949268e-05,1,1940.51881925385,3771
17,1.66897109721958,-0.0042752797474054,-0.00418269615480359,0.000143454475702793,1,1940.70416429442,3775
18,1.76714586764426,-0.00439134980340686,-0.00434206731467107,9.18882281839624e-05,1,1940.26970680328,3772
19,1.86532063806894,-0.00446999887938213,-0.00444026910420747,5.98134034875578e-05,1,1940.45608162113,3772
20,1.96349540849362,-0.00432083403803125,-0.00426955043317126,8.14153346741622e-05,1,1940.89143343726,3773
21,2.0616701789183,-0.00457336777195457,-0.0044692689179293,5.01690725079434e-06,1,1940.57905353384,4008
22,2.15984494934298,-0.00428443765178949,-0.00419929372611232,0.000125135839905863,1,1940.58183895995,3776
23,2.25801971976766,-0.00443165167133369,-0.0044158915145979,3.03131636337437e-05,1,1940.70389855224,3772
24,2.35619449019234,-0.00469483248399618,-0.00464143025251524,-6.92058606298964e-05,1,1940.76636941866,3774
25,2.45436926061703,-0.00409852723461328,-0.00402271360072118,0.000219371602802971,1,1940.58028275704,3773
26,2.55254403104171,-0.00456605232559175,-0.00456236798203125,3.41763237363148e-05,1,1940.58021353053,3772
27,2.65071880146639,-0.00434068647437258,-0.00419077998903947,0.000119478484630144,1,1941.07743836485,3891
28,2.74889357189107,-0.0042227358893882,-0.00414403568533509,0.000206606797912387,1,1940.8908199537,3773
29,2.84706834231575,-0.00442145987004008,-0.00443701852007258,8.82946559759776e-05,1,1940.57914655246,3894
30,2.94524311274043,-0.00439570053715707,-0.00432132145674789,7.21805778495724e-05,1,1941.14059776641,3777
31,3.04341788316511,-0.00442739513489002,-0.00437401030472623,9.05921461870722e-05,1,1940.95205470153,3770
32,3.14159265358979,-0.0042490902251648,-0.00424634913190916,0.00014879703727043,1,1941.07711444472,3773
33,3.23976742401447,-0.00462915673131903,-0.00455982179455966,-2.82813262910338e-05,1,1941.07671121854,3774
34,3.33794219443916,-0.00444320491295005,-0.00440619125402863,1.82763543226265e-05,1,1940.82868555844,3890
35,3.43611696486384,-0.00436452808565945,-0.00425658529261543,0.000101826612045403,1,1940.70459624897,3886
36,3.53429173528852,-0.00442456850993953,-0.00437658191752381,0.000114306413681223,1,1940.64200395238,3773
37,3.6324665057132,-0.00417347619724571,-0.0040355186264497,0.000219289999383203,1,1940.70459913496,3777
38,3.73064127613788,-0.00433671806762477,-0.00440041403059453,0.000115008855173286,1,1941.07695643364,3892
39,3.82881604656256,-0.00457545130661142,-0.0044466134534266,-3.50080290863053e-05,1,1959.53598082834,3853
40,3.92699081698724,-0.00445436016611847,-0.00440681671481462,-9.67246075998862e-06,1,2103.09402332136,4043
41,4.02516558741192,-0.00446527442801333,-0.00435679067005112,5.47213002415461e-05,1,2133.34079898638,4153
42,4.1233403578366,-0.00455730288148423,-0.00456919734008635,-1.17185004291122e-05,1,2133.27778994353,4146
43,4.22151512826128,-0.00428910980854959,-0.00422087395915732,7.94488120143095e-05,1,2133.71477166078,4277
44,4.31968989868597,-0.00442437336620535,-0.0043007902269741,2.78633833961268e-05,1,2133.83795079852,4151
45,4.41786466911065,-0.00442215983943624,-0.00440445609505992,6.97390572457219e-05,1,2132.02931715807,4127
46,4.51603943953533,-0.00441914140416019,-0.00432389965532452,0.000141034669290994,1,2014.73369844109,3935
47,4.61421420996001,-0.00437375002639269,-0.00428004718594258,9.53461659063047e-05,1,1938.40690582414,3770
48,4.71238898038469,-0.00450900575332738,-0.00448201890922159,7.83862627679351e-06,1,1939.33946335129,3776
49,4.81056375080937,-0.00446830928363322,-0.00444553203199272,8.35639480770787e-06,1,1939.71134111785,3771
50,4.90873852123405,-0.00448742440021977,-0.00432597685423444,-3.39277484682473e-06,1,1938.40624401662,3768
51,5.00691329165873,-0.00447791324702108,-0.00438171169530293,-8.13856510552406e-06,1,1938.78015167989,3770
52,5.10508806208341,-0.00457101364221135,-0.00451734947172685,-2.03588454220827e-05,1,1939.15295638168,3770
53,5.20326283250809,-0.004195711198559,-0.00408394861685245,0.000172853598046674,1,1939.09065995812,3888
54,5.30143760293278,-0.00445012826796803,-0.00441157855151038,3.84289268477828e-05,1,1938.84159674308,3771
55,5.39961237335746,-0.00452222398764011,-0.00446657346723181,6.48790766631683e-06,1,1939.276741448,3768
56,5.49778714378214,-0.00447273156007061,-0.00441188566402251,-1.67171320767881e-05,1,1939.46378764554,3774
57,5.59596191420682,-0.00456881431193381,-0.00454240733321405,-4.77748159946854e-05,1,1938.96508251408,3766
58,5.6941366846315,-0.00455124493707167,-0.00441487325328168,-2.86935224743695e-05,1,1939.09056572525,3769
59,5.79231145505618,-0.00421732766232598,-0.00411741544446143,0.000173393469870511,1,1939.40157714737,3890
60,5.89048622548086,-0.00448689097514391,-0.00450754523043369,4.88469528847521e-05,1,1939.52491749605,3773
61,5.98866099590554,-0.00440296767307868,-0.00433431817437172,3.58462609489774e-05,1,1939.21392828446,3771
62,6.08683576633022,-0.00440786882616227,-0.00431018873814241,7.80749288613156e-05,1,1939.02785771169,3766
63,6.18501053675491,-0.0042556714206881,-0.00416124976621336,0.000153920271552683,1,1940.08580348137,3770
