node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,0.0712032595962665,0.0700198780250638,0.0757259422821771,1,807.265583667894,1520
1,0.0490873852123405,0.0901101163549209,0.0885746300911984,0.0942456209730029,1,819.84347284867,1545
2,0.098174770424681,0.106452473106478,0.104402580343344,0.110843489695757,1,833.905473192235,1572
3,0.147262155637022,0.122972660056643,0.120830081420964,0.127254093615049,1,849.832102434271,1703
4,0.196349540849362,0.138628063804549,0.136205601427374,0.142805448423283,1,867.493208337286,1637
5,0.245436926061703,0.152729061771243,0.149936857363943,0.156919151975773,1,890.129258371404,1789
6,0.294524311274043,0.165303525141406,0.162118966729983,0.169553871991624,1,911.258574382369,1716
7,0.343611696486384,0.177006028781809,0.173836854503246,0.181183119162608,1,933.002814719914,1755
8,0.392699081698724,0.187935552556407,0.184653588233579,0.191988164380883,1,957.105241180245,1800
9,0.441786466911065,0.19668391793038,0.193210796927984,0.201010265588369,1,977.833518613514,1960
10,0.490873852123405,0.205276713861413,0.201407125722945,0.209521956947984,1,1000.30375968829,2010
11,0.539961237335746,0.213300622172465,0.209263400587101,0.217160039250947,1,1023.63720630325,1928
12,0.589048622548086,0.217720047042898,0.213345872536913,0.222017567555157,1,1042.47792342543,2092
13,0.638136007760427,0.221977620509921,0.217817877558622,0.2263098577922,1,1054.49100653849,1988
14,0.687223392972767,0.226261224703753,0.221878948063703,0.230272604075044,1,1068.99930747516,2144
15,0.736310778185108,0.228129754438853,0.223619383023273,0.232171146177369,1,1080.27078798095,2038
16,0.785398163397448,0.228404870584776,0.224114193750263,0.232650856208697,1,1083.96680773528,2042
17,0.834485548609789,0.227900570420813,0.223462118743829,0.232223276698065,1,1084.07792567058,2042
18,0.883572933822129,0.226879932133258,0.222489590569504,0.231003850728098,1,1082.46081911007,2169
19,0.93266031903447,0.224409777200989,0.220032328440162,0.228905183324914,1,1076.62186906364,2030
20,0.98174770424681,0.22122074653709,0.216926170685329,0.225503035208003,1,1069.17615531268,2016
21,1.03083508945915,0.216785250042668,0.212676953472628,0.221019335125724,1,1057.01414713012,2110
22,1.07992247467149,0.211211710230922,0.207195070198375,0.216090554015044,1,1043.11861612912,1963
23,1.12900985988383,0.207651851469588,0.203442146665385,0.211675979875632,1,1031.09639444222,1948
24,1.17809724509617,0.19990800806543,0.196307844181605,0.204405926145347,1,1016.69178262253,1917
25,1.22718463030851,0.193093628540025,0.189467850453881,0.197714381334626,1,999.195338141893,1883
26,1.27627201552085,0.18601940117749,0.182561814766398,0.190297463680353,1,983.805913695258,1852
27,1.32535940073319,0.177112812909451,0.173943809153251,0.181987663931119,1,968.164905300792,1941
28,1.37444678594553,0.169146916433666,0.166082226943201,0.17411467339649,1,949.284517715754,1792
29,1.42353417115788,0.162756728794875,0.159802726559272,0.167031196079542,1,937.997853765508,1878
30,1.47262155637022,0.154263827867624,0.151529646837035,0.158836473572543,1,924.704647875885,1744
31,1.52170894158256,0.146683976331771,0.144248020908047,0.151119754746258,1,911.785232646476,1715
32,1.5707963267949,0.138802745774553,0.136382091693366,0.143291105851474,1,901.103287099127,1699
33,1.61988371200724,0.130635293364572,0.128484526528329,0.135271394851196,1,890.66496589322,1677
34,1.66897109721958,0.123116986358769,0.1207921295494,0.127863256479804,1,879.601425403377,1660
35,1.71805848243192,0.118252536726827,0.116358095574637,0.122484886920523,1,872.774884524289,1644
36,1.76714586764426,0.110144843026696,0.108284644516775,0.114819194978566,1,866.683244659769,1635
37,1.8162332528566,0.103921596088128,0.10198689199216,0.108702284170397,1,858.103025768613,1616
38,1.86532063806894,0.0986045443675792,0.0967492720540295,0.103261099361909,1,852.760191699265,1711
39,1.91440802328128,0.0937750679090566,0.0920815762890097,0.0983517973733102,1,848.41106703616,1601
40,1.96349540849362,0.089041834097899,0.0874315133175221,0.0937503101620647,1,844.058969018288,1589
41,2.01258279370596,0.084526160467165,0.0828973286911537,0.0895753843012072,1,841.202323508319,1684
42,2.0616701789183,0.0815604905503927,0.0800663438027822,0.0863772272022559,1,836.224204008372,1680
43,2.11075756413064,0.0794024633744429,0.0781281230873905,0.08393285427605,1,836.107635091792,1672
44,2.15984494934298,0.0768804406537955,0.0753357770261997,0.0815143344946196,1,833.244195432797,1570
45,2.20893233455532,0.075356456779993,0.0740956237077621,0.0798911287235456,1,831.753348370931,1566
46,2.25801971976766,0.0739804738783382,0.0726883939549492,0.078674289608149,1,830.386014325498,1564
47,2.30710710498,0.0734426692558248,0.0722365459312588,0.0780672902399954,1,829.889704492135,1561
48,2.35619449019234,0.0731907976378268,0.0718562477950027,0.0777895296787296,1,830.140820237453,1561
49,2.40528187540469,0.0730419099614747,0.0718603793930755,0.0777602492034638,1,829.019518417177,1559
50,2.45436926061703,0.0737168432517007,0.0724328337905587,0.0782224722363939,1,829.269944703269,1567
51,2.50345664582937,0.0743913624272933,0.0729840088344217,0.0789693906608966,1,829.144806095719,1564
52,2.55254403104171,0.0753364575624018,0.0739959126163963,0.080021321159265,1,830.017737735585,1566
53,2.60163141625405,0.0768536350482973,0.0755658978468518,0.0813357986891888,1,830.764949659235,1665
54,2.65071880146639,0.0777958992617373,0.076285535681775,0.0823029726467285,1,831.634992527577,1564
55,2.69980618667873,0.0787205906939825,0.0773805079938526,0.0832551863509286,1,832.505967461684,1568
56,2.74889357189107,0.0797255459962445,0.0782351991653339,0.0842788146166096,1,833.626230020848,1565
57,2.79798095710341,0.0802600226519995,0.0788130986055066,0.0847138830175565,1,834.371807162757,1570
58,2.84706834231575,0.0805760454318225,0.0790050518466,0.0851017165682337,1,834.369938020957,1571
59,2.89615572752809,0.0813464632236644,0.0800235439447898,0.0856161703990745,1,835.865332105738,1673
60,2.94524311274043,0.0799945746757298,0.0784251016603018,0.0846302468109284,1,836.485528747759,1577
61,2.99433049795277,0.0796389283945275,0.0783280546429599,0.0840561016909299,1,834.98968070718,1577
62,3.04341788316511,0.0780944936662559,0.0767544201808814,0.082560209819254,1,836.111493682755,1575
63,3.09250526837745,0.0766684550244475,0.0753364255994412,0.0809642696396006,1,835.239538229324,1575
64,3.14159265358979,0.0736824317921318,0.07241585894562,0.0781433404358482,1,834.865832367362,1673
65,3.19068003880213,0.0702263773672007,0.069026262613307,0.0748129140444786,1,798.803508852569,1502
66,3.23976742401447,0.0662068925646332,0.06507713476359,0.0705421744221571,1,749.263432294948,1505
67,3.28885480922681,0.0607003134839252,0.0595822815941453,0.0651226853888776,1,748.019258719883,1409
68,3.33794219443916,0.0540854230493869,0.0532393330325899,0.0586665574527426,1,745.903109382368,1404
69,3.3870295796515,0.047847513844844,0.0468441358225811,0.0521656969242649,1,743.16542565694,1487
70,3.43611696486384,0.0396641185394928,0.0389624339254276,0.0441355057384601,1,742.296368429533,1397
71,3.48520435007618,0.0309545794988305,0.0304044832082806,0.0353982245587239,1,740.804132794258,1483
72,3.53429173528852,0.021298565606978,0.0208795746309509,0.0258204599788216,1,739.062002511308,1484
73,3.58337912050086,0.0113272933138029,0.0109372151945023,0.0156735788429841,1,738.816075690576,1392
74,3.6324665057132,-0.000303202007964835,-0.000450885478182394,0.00412016808226227,1,738.941660408018,1390
