node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,0.168347200322547,0.165987397921227,0.17419944108414,1
1,0.098174770424681,0.168027151482886,0.165903700731227,0.174101505300131,1
2,0.196349540849362,0.168920119269185,0.165989573263238,0.174192354708636,1
3,0.294524311274043,0.168569133856087,0.165828328156616,0.174198548366695,1
4,0.392699081698724,0.16829332127842,0.165792562573993,0.174258879142573,1
5,0.490873852123405,0.169061177260924,0.166177900840134,0.174247361543643,1
6,0.589048622548086,0.169509517024102,0.166338771884067,0.174149132663163,1
7,0.687223392972767,0.16911444685867,0.165716397251796,0.174048260247357,1
8,0.785398163397448,0.169480077927323,0.166583477890527,0.174330984657804,1
9,0.883572933822129,0.169071841999457,0.166330106698976,0.174129295082534,1
10,0.98174770424681,0.167883433585619,0.166083228789783,0.174085326329097,1
11,1.07992247467149,0.16797690353826,0.165945824334907,0.174256459178927,1
12,1.17809724509617,0.168646626403631,0.166159951091804,0.17433637411612,1
13,1.27627201552085,0.167926593326025,0.166189446971332,0.174547206036398,1
14,1.37444678594553,0.167542437951299,0.166212878199814,0.174396431243608,1
15,1.47262155637022,0.168897360007792,0.166128639883431,0.174306679930052,1
16,1.5707963267949,0.169182889005559,0.166233388284787,0.174344421744421,1
17,1.66897109721958,0.168650398801214,0.166365457557324,0.174383948286365,1
18,1.76714586764426,0.168476216743597,0.166263458887679,0.174404296198756,1
19,1.86532063806894,0.168504703570604,0.166520924687969,0.174474003224279,1
20,1.96349540849362,0.168149713712852,0.166083902787949,0.174387176231232,1
21,2.0616701789183,0.168485140918203,0.166552979911533,0.17443002164312,1
22,2.15984494934298,0.167609321307915,0.165954044523322,0.174295666701973,1
23,2.25801971976766,0.169058086406039,0.166568918477124,0.174370920866143,1
24,2.35619449019234,0.169604466588445,0.166637824481985,0.174442441222489,1
25,2.45436926061703,0.167816300468095,0.165855156498102,0.174129400238181,1
26,2.55254403104171,0.168567405186594,0.166532368961382,0.174437870401302,1
27,2.65071880146639,0.168382683921968,0.16620632985203,0.17433966344215,1
28,2.74889357189107,0.16911561564743,0.166748428997028,0.174351850251762,1
29,2.84706834231575,0.168652375649974,0.166018827877683,0.174214162910227,1
30,2.94524311274043,0.169123239449925,0.166911935396963,0.174357098065503,1
31,3.04341788316511,0.168311196748069,0.165766541495738,0.17418107693347,1
32,3.14159265358979,0.168560073977756,0.166795480136031,0.174339739315033,1
33,3.23976742401447,0.167559492209102,0.166132122790237,0.174381040239388,1
34,3.33794219443916,0.168414233842927,0.166106996007049,0.174288457331276,1
35,3.43611696486384,0.16824519770637,0.166403701202801,0.174235671757465,1
36,3.53429173528852,0.168619296851222,0.165757078316516,0.174229191774753,1
37,3.6324665057132,0.168894676008917,0.166476370391816,0.174096714900117,1
38,3.73064127613788,0.168650068702853,0.165870705242793,0.174144106192595,1
39,3.82881604656256,0.16836154236392,0.166817722752625,0.174260183892423,1
40,3.92699081698724,0.169550487342771,0.166226367722542,0.17424632078172,1
41,4.02516558741192,0.169005434115608,0.166039908104261,0.174123609118087,1
42,4.1233403578366,0.168231367550963,0.166686937798091,0.174254455794472,1
43,4.22151512826128,0.168990876067996,0.166548568978433,0.174252587185494,1
44,4.31968989868597,0.16884968543225,0.165874240322882,0.174135446406353,1
45,4.41786466911065,0.168400218195172,0.166291932913114,0.174148785306262,1
46,4.51603943953533,0.168430231919891,0.16627885869175,0.174236426741285,1
47,4.61421420996001,0.168300709570817,0.166362255591374,0.174215754671453,1
48,4.71238898038469,0.169592778373419,0.16641194531376,0.174291747313624,1
49,4.81056375080937,0.169119168306839,0.165746518948481,0.174138808293754,1
50,4.90873852123405,0.168088086663714,0.165758133427445,0.173903071014831,1
51,5.00691329165873,0.169812693851707,0.165801638531728,0.174127071296418,1
52,5.10508806208341,0.169369312083231,0.16644865995115,0.174308503170111,1
53,5.20326283250809,0.168168844033738,0.165622124208197,0.174060537468556,1
54,5.30143760293278,0.169615757188011,0.166651823563878,0.174119497062718,1
55,5.39961237335746,0.168348107114824,0.165799279172628,0.174043401187019,1
56,5.49778714378214,0.16851794766351,0.166173738595124,0.174082460513473,1
57,5.59596191420682,0.1684593775627,0.16574264770682,0.17402473722169,1
58,5.6941366846315,0.169039052880753,0.16632413986712,0.173938194073153,1
59,5.79231145505618,0.169501597687475,0.166040796538678,0.17389129812182,1
60,5.89048622548086,0.168959380058015,0.166224164430321,0.173955040044931,1
61,5.98866099590554,0.168475855362258,0.165941952949906,0.174004657415092,1
62,6.08683576633022,0.168586167497871,0.165964911119765,0.174028846579718,1
63,6.18501053675491,0.168015375308585,0.165771136599886,0.174018405881606,1
