node,active_e_rad
0,0.0803751765182904
1,0.0803343975310528
2,0.0802936185438152
3,0.0802528395565776
4,0.08021206056934
5,0.0801712815821024
6,0.0801305025948648
7,0.0800897236076271
8,0.0800489446203895
9,0.0800387369996384
10,0.0800285293788872
11,0.0800183217581361
12,0.0800081141373849
13,0.0799979065166337
14,0.0799876988958826
15,0.0799774912751314
16,0.0799672836543802
17,0.0800135494902033
18,0.0800598153260264
19,0.0801060811618494
20,0.0801523469976725
21,0.0801986128334956
22,0.0802448786693186
23,0.0802911445051417
24,0.0803374103409648
25,0.0803498002548775
26,0.0803621901687903
27,0.0803745800827031
28,0.0803869699966159
29,0.0803993599105287
30,0.0804117498244415
31,0.0804241397383543
32,0.0804365296522671
33,0.0803814848917253
34,0.0803264401311836
35,0.0802713953706419
36,0.0802163506101001
37,0.0801613058495584
38,0.0801062610890167
39,0.0800512163284749
40,0.0799961715679332
41,0.0801035444282495
42,0.0802109172885659
43,0.0803182901488822
44,0.0804256630091986
45,0.0805330358695149
46,0.0806404087298313
47,0.0807477815901476
48,0.080855154450464
49,0.0807962959190031
50,0.0807374373875422
51,0.0806785788560814
52,0.0806197203246205
53,0.0805608617931597
54,0.0805020032616988
55,0.080443144730238
56,0.0803842861987771
57,0.0804534778802546
58,0.0805226695617321
59,0.0805918612432095
60,0.080661052924687
61,0.0807302446061645
62,0.0807994362876419
63,0.0808686279691194
64,0.0809378196505969
65,0.0808789302629
66,0.080820040875203
67,0.0807611514875061
68,0.0807022620998092
69,0.0806433727121122
70,0.0805844833244153
71,0.0805255939367184
72,0.0804667045490215
73,0.080463412927124
74,0.0804601213052265
75,0.0804568296833291
76,0.0804535380614316
77,0.0804502464395341
78,0.0804469548176366
79,0.0804436631957392
80,0.0804403715738417
81,0.0804416012181072
82,0.0804428308623726
83,0.0804440605066381
84,0.0804452901509036
85,0.080446519795169
86,0.0804477494394345
87,0.0804489790837
88,0.0804502087279654
89,0.0804298965207929
90,0.0804095843136203
91,0.0803892721064477
92,0.0803689598992751
93,0.0803486476921025
94,0.0803283354849299
95,0.0803080232777573
96,0.0802877110705847
97,0.0803246447391131
98,0.0803615784076414
99,0.0803985120761698
100,0.0804354457446981
101,0.0804723794132265
102,0.0805093130817549
103,0.0805462467502832
104,0.0805831804188116
105,0.0805579858292738
106,0.0805327912397361
107,0.0805075966501983
108,0.0804824020606606
109,0.0804572074711228
110,0.0804320128815851
111,0.0804068182920473
112,0.0803816237025096
113,0.0803797200208546
114,0.0803778163391996
115,0.0803759126575446
116,0.0803740089758896
117,0.0803721052942347
118,0.0803702016125797
119,0.0803682979309247
120,0.0803663942492697
121,0.0803536025913684
122,0.080340810933467
123,0.0803280192755657
124,0.0803152276176644
125,0.080302435959763
126,0.0802896443018617
127,0.0802768526439604
128,0.080264060986059
129,0.0802645010385836
130,0.0802649410911082
131,0.0802653811436328
132,0.0802658211961574
133,0.0802662612486819
134,0.0802667013012065
135,0.0802671413537311
136,0.0802675814062557
137,0.0802934281110335
138,0.0803192748158113
139,0.0803451215205891
140,0.0803709682253669
141,0.0803968149301446
142,0.0804226616349224
143,0.0804485083397002
144,0.080474355044478
145,0.0804724291078313
146,0.0804705031711846
147,0.0804685772345379
148,0.0804666512978912
149,0.0804647253612445
150,0.0804627994245978
151,0.0804608734879511
152,0.0804589475513044
153,0.0804749936076413
154,0.0804910396639782
155,0.0805070857203151
156,0.080523131776652
157,0.080539177832989
158,0.0805552238893259
159,0.0805712699456628
160,0.0805873160019997
161,0.0805050795120413
162,0.0804228430220829
163,0.0803406065321245
164,0.0802583700421661
165,0.0801761335522077
166,0.0800938970622493
167,0.0800116605722909
168,0.0799294240823325
169,0.0799920585172735
170,0.0800546929522146
171,0.0801173273871556
172,0.0801799618220966
173,0.0802425962570377
174,0.0803052306919787
175,0.0803678651269197
176,0.0804304995618607
177,0.0804169908601204
178,0.08040348215838
179,0.0803899734566396
180,0.0803764647548992
181,0.0803629560531588
182,0.0803494473514184
183,0.080335938649678
184,0.0803224299479376
185,0.0803029243938886
186,0.0802834188398396
187,0.0802639132857907
188,0.0802444077317417
189,0.0802249021776927
190,0.0802053966236437
191,0.0801858910695947
192,0.0801663855155458
193,0.0802366611795621
194,0.0803069368435785
195,0.0803772125075949
196,0.0804474881716112
197,0.0805177638356276
198,0.080588039499644
199,0.0806583151636604
200,0.0807285908276767
201,0.0806627883402463
202,0.0805969858528158
203,0.0805311833653854
204,0.0804653808779549
205,0.0803995783905245
206,0.080333775903094
207,0.0802679734156636
208,0.0802021709282332
209,0.0802936321822491
210,0.0803850934362649
211,0.0804765546902808
212,0.0805680159442967
213,0.0806594771983126
214,0.0807509384523285
215,0.0808423997063444
216,0.0809338609603603
217,0.0808444579543349
218,0.0807550549483094
219,0.080665651942284
220,0.0805762489362585
221,0.0804868459302331
222,0.0803974429242076
223,0.0803080399181822
224,0.0802186369121567
225,0.0802466154726154
226,0.0802745940330741
227,0.0803025725935328
228,0.0803305511539915
229,0.0803585297144502
230,0.0803865082749089
231,0.0804144868353675
232,0.0804424653958262
233,0.080462438085491
234,0.0804824107751557
235,0.0805023834648204
236,0.0805223561544851
237,0.0805423288441499
238,0.0805623015338146
239,0.0805822742234793
240,0.080602246913144
241,0.0805500106108652
242,0.0804977743085864
243,0.0804455380063076
244,0.0803933017040288
245,0.08034106540175
246,0.0802888290994712
247,0.0802365927971924
248,0.0801843564949136
249,0.0802555421102347
250,0.0803267277255557
251,0.0803979133408768
252,0.0804690989561979
253,0.080540284571519
254,0.0806114701868401
255,0.0806826558021612
256,0.0807538414174823
257,0.0807208926043246
258,0.0806879437911669
259,0.0806549949780092
260,0.0806220461648515
261,0.0805890973516938
262,0.0805561485385361
263,0.0805231997253784
264,0.0804902509122207
265,0.0804891342996225
266,0.0804880176870244
267,0.0804869010744263
268,0.0804857844618281
269,0.08048466784923
270,0.0804835512366318
271,0.0804824346240337
272,0.0804813180114355
273,0.0804593182963445
274,0.0804373185812536
275,0.0804153188661625
276,0.0803933191510715
277,0.0803713194359806
278,0.0803493197208895
279,0.0803273200057985
280,0.0803053202907076
281,0.080330009873696
282,0.0803546994566844
283,0.0803793890396729
284,0.0804040786226613
285,0.0804287682056498
286,0.0804534577886382
287,0.0804781473716266
288,0.0805028369546151
289,0.0804943992432557
290,0.0804859615318964
291,0.0804775238205371
292,0.0804690861091777
293,0.0804606483978184
294,0.0804522106864591
295,0.0804437729750997
296,0.0804353352637404
297,0.0804834965078452
298,0.08053165775195
299,0.0805798189960548
300,0.0806279802401595
301,0.0806761414842643
302,0.0807243027283691
303,0.0807724639724739
304,0.0808206252165787
305,0.0807412504754985
306,0.0806618757344184
307,0.0805825009933382
308,0.080503126252258
309,0.0804237515111778
310,0.0803443767700976
311,0.0802650020290174
312,0.0801856272879373
313,0.0802729107076784
314,0.0803601941274196
315,0.0804474775471608
316,0.080534760966902
317,0.0806220443866432
318,0.0807093278063843
319,0.0807966112261255
320,0.0808838946458667
321,0.0808655480490755
322,0.0808472014522842
323,0.080828854855493
324,0.0808105082587018
325,0.0807921616619106
326,0.0807738150651194
327,0.0807554684683281
328,0.0807371218715369
329,0.0806552438566872
330,0.0805733658418375
331,0.0804914878269878
332,0.0804096098121381
333,0.0803277317972884
334,0.0802458537824387
335,0.080163975767589
336,0.0800820977527393
337,0.0801104417284993
338,0.0801387857042594
339,0.0801671296800194
340,0.0801954736557795
341,0.0802238176315395
342,0.0802521616072996
343,0.0802805055830597
344,0.0803088495588197
345,0.0803370107171491
346,0.0803651718754785
347,0.0803933330338079
348,0.0804214941921374
349,0.0804496553504668
350,0.0804778165087962
351,0.0805059776671256
352,0.080534138825455
353,0.0804648455759363
354,0.0803955523264176
355,0.0803262590768989
356,0.0802569658273802
357,0.0801876725778615
358,0.0801183793283428
359,0.0800490860788241
360,0.0799797928293055
361,0.0800641721468412
362,0.0801485514643769
363,0.0802329307819127
364,0.0803173100994484
365,0.0804016894169842
366,0.0804860687345199
367,0.0805704480520557
368,0.0806548273695914
369,0.0806398726194819
370,0.0806249178693723
371,0.0806099631192628
372,0.0805950083691533
373,0.0805800536190437
374,0.0805650988689342
375,0.0805501441188246
376,0.0805351893687151
377,0.080502341747315
378,0.0804694941259149
379,0.0804366465045148
380,0.0804037988831148
381,0.0803709512617147
382,0.0803381036403146
383,0.0803052560189146
384,0.0802724083975145
385,0.080309213216003
386,0.0803460180344916
387,0.0803828228529801
388,0.0804196276714687
389,0.0804564324899572
390,0.0804932373084458
391,0.0805300421269343
392,0.0805668469454228
393,0.0805175030915185
394,0.0804681592376143
395,0.08041881538371
396,0.0803694715298057
397,0.0803201276759014
398,0.0802707838219971
399,0.0802214399680928
400,0.0801720961141886
401,0.0801911816940989
402,0.0802102672740093
403,0.0802293528539196
404,0.08024843843383
405,0.0802675240137403
406,0.0802866095936507
407,0.080305695173561
408,0.0803247807534714
409,0.0803470166843273
410,0.0803692526151832
411,0.080391488546039
412,0.0804137244768949
413,0.0804359604077508
414,0.0804581963386067
415,0.0804804322694626
416,0.0805026682003185
417,0.0805061537734487
418,0.080509639346579
419,0.0805131249197093
420,0.0805166104928396
421,0.0805200960659699
422,0.0805235816391002
423,0.0805270672122304
424,0.0805305527853607
425,0.0804830072716319
426,0.0804354617579031
427,0.0803879162441743
428,0.0803403707304455
429,0.0802928252167167
430,0.0802452797029878
431,0.080197734189259
432,0.0801501886755302
433,0.0801877985584372
434,0.0802254084413442
435,0.0802630183242511
436,0.0803006282071581
437,0.080338238090065
438,0.080375847972972
439,0.080413457855879
440,0.0804510677387859
441,0.080496277782726
442,0.0805414878266661
443,0.0805866978706062
444,0.0806319079145463
445,0.0806771179584864
446,0.0807223280024265
447,0.0807675380463666
448,0.0808127480903067
449,0.0807310028878075
450,0.0806492576853084
451,0.0805675124828092
452,0.0804857672803101
453,0.080404022077811
454,0.0803222768753118
455,0.0802405316728127
456,0.0801587864703136
457,0.0802264227590412
458,0.0802940590477688
459,0.0803616953364964
460,0.080429331625224
461,0.0804969679139516
462,0.0805646042026792
463,0.0806322404914068
464,0.0806998767801344
465,0.0806431086536246
466,0.0805863405271149
467,0.0805295724006051
468,0.0804728042740953
469,0.0804160361475856
470,0.0803592680210758
471,0.0803024998945661
