node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,0.0682791938365601,0.0680685859801853,0.0758696657944137,1
1,0.098174770424681,0.103424223800951,0.102587442644711,0.110945394879258,1
2,0.196349540849362,0.135908366920728,0.13408194829762,0.142618125010304,1
3,0.294524311274043,0.163436169603734,0.160430118362574,0.169445709159238,1
4,0.392699081698724,0.183202816264353,0.180867768986031,0.191659540605051,1
5,0.490873852123405,0.204562646020037,0.199803712235036,0.209396359896922,1
6,0.589048622548086,0.215202525915658,0.210329383462135,0.2219106088964,1
7,0.687223392972767,0.224295846098492,0.219597492245196,0.229774728491228,1
8,0.785398163397448,0.226069399906896,0.221102831446563,0.232424246360601,1
9,0.883572933822129,0.22531160273183,0.219561481782247,0.230787125461994,1
10,0.98174770424681,0.216958725640039,0.213901064420774,0.225251131182646,1
11,1.07992247467149,0.21087453650733,0.206161639303181,0.216248325600934,1
12,1.17809724509617,0.19806903628514,0.193808919957303,0.204605494680599,1
13,1.27627201552085,0.183839215829903,0.179283791454233,0.190136570678017,1
14,1.37444678594553,0.167404267207991,0.163997949138613,0.174372010204357,1
15,1.47262155637022,0.151470262146331,0.148981772829407,0.159012590468882,1
16,1.5707963267949,0.134460144452022,0.132305230526719,0.143289960438036,1
17,1.66897109721958,0.120644709423875,0.119312398425087,0.128403905123616,1
18,1.76714586764426,0.107224633838776,0.105076139809329,0.115235391755108,1
19,1.86532063806894,0.0959248215913394,0.0945820682516635,0.103408868749712,1
20,1.96349540849362,0.0882385630161581,0.0843597454559847,0.0938663999552152,1
21,2.0616701789183,0.0794350361415187,0.0775813964443484,0.0865702532992128,1
22,2.15984494934298,0.0741184847984413,0.0729312959975777,0.0817158904415944,1
23,2.25801971976766,0.0715426008973576,0.0698264802815504,0.0788273028315387,1
24,2.35619449019234,0.070941108100118,0.0688481436979448,0.0778516644230959,1
25,2.45436926061703,0.0703872683275144,0.0695049311443758,0.0782936609820709,1
26,2.55254403104171,0.0727964784789061,0.0714953785650263,0.0800875335644107,1
27,2.65071880146639,0.0752791702525881,0.073999627996157,0.0822997365537976,1
28,2.74889357189107,0.0770755469463568,0.0755291614067954,0.0841321005750652,1
29,2.84706834231575,0.0786398727443525,0.0771787608356964,0.085133588019364,1
30,2.94524311274043,0.0779276879936389,0.076223304949293,0.0847333299818973,1
31,3.04341788316511,0.0757672826248213,0.0744397981340462,0.0825350983122363,1
32,3.14159265358979,0.0719564040635365,0.0698260102923078,0.0780512693753549,1
33,3.23976742401447,0.0646942429558275,0.0624350159334603,0.0703312471496424,1
34,3.33794219443916,0.0520791559850236,0.0511791539891324,0.058665948633912,1
35,3.43611696486384,0.0372661411274631,0.0365664689670053,0.0439654856296086,1
36,3.53429173528852,0.0197198875460486,0.0192138498873386,0.0256847814379784,1
37,3.6324665057132,-0.00273630394483442,-0.00277536692277644,0.00394681590252977,1
38,3.73064127613788,-0.0271589893053328,-0.0267939388710362,-0.021047475678981,1
39,3.82881604656256,-0.0571626409389936,-0.0552723862281954,-0.0497835776734566,1
40,3.92699081698724,-0.0849674298252547,-0.0838925802331836,-0.0795483954044758,1
41,4.02516558741192,-0.117705745745004,-0.117223008089269,-0.11177177523863,1
42,4.1233403578366,-0.149917464506658,-0.147262571395713,-0.142990779529074,1
43,4.22151512826128,-0.182340366421978,-0.179291429149114,-0.17531410445035,1
44,4.31968989868597,-0.213004623469309,-0.209318477492975,-0.205869510786178,1
45,4.41786466911065,-0.241723249574964,-0.237120418113449,-0.234401056415332,1
46,4.51603943953533,-0.268408577013938,-0.263856456427817,-0.260802448609144,1
47,4.61421420996001,-0.290187341721489,-0.284463272478493,-0.282262850151409,1
48,4.71238898038469,-0.309137038952222,-0.301593868127533,-0.298928802119393,1
49,4.81056375080937,-0.320344567925413,-0.311936495628133,-0.310442309746037,1
50,4.90873852123405,-0.326303266868157,-0.317800247053389,-0.316332926291406,1
51,5.00691329165873,-0.326219800565522,-0.318144920278541,-0.316562177378035,1
52,5.10508806208341,-0.320604975945271,-0.312560003398924,-0.310254659434933,1
53,5.20326283250809,-0.306857522153055,-0.30014845408128,-0.298101485495759,1
54,5.30143760293278,-0.289641758179864,-0.284265764608934,-0.280835319053602,1
55,5.39961237335746,-0.266750478468932,-0.260915353560101,-0.257632337500456,1
56,5.49778714378214,-0.237290384139079,-0.232350772732594,-0.229213712208644,1
57,5.59596191420682,-0.207182237310686,-0.202633222754812,-0.197751316831481,1
58,5.6941366846315,-0.167485351027481,-0.165871971354171,-0.161263216830106,1
59,5.79231145505618,-0.129033236930079,-0.127340977619592,-0.122499591109464,1
60,5.89048622548086,-0.0886720794230804,-0.0881597539184376,-0.082708616153086,1
61,5.98866099590554,-0.0462705368867177,-0.0480160017528281,-0.0415538058835246,1
62,6.08683576633022,-0.00843748222351095,-0.00776982466578361,-0.00125425510135423,1
63,6.18501053675491,0.0319630855693619,0.0317092759876489,0.0389374892311693,1
