case_id,group,expected_class,case_status,stop_time_s,evaluation_start_s,sample_count,evaluation_sample_count,valid_sample_count,valid_fraction,timestamp_valid_fraction,residual_ratio_valid_fraction,rmse_e_rad,rmse_e_deg,rk2_rmse_e_rad,heun_rmse_e_rad,predictor_disagreement_e_rad,predictor_disagreement_e_deg,predictor_floor_e_rad,predictor_floor_e_deg,mean_estimation_error_e_rad,mean_estimation_error_e_deg,mean_estimate_e_rad,mean_truth_error_e_rad,commanded_fixed_error_e_rad,commanded_fixed_error_e_deg,residual_rms_A,mean_residual_ratio,voltage_reconstruction_rms_V,voltage_ab_independent_evaluation,voltage_ab_selected_source,voltage_ab_gate_source,voltage_ab_selected_branch_rmse_e_rad,voltage_ab_selected_branch_rmse_e_deg,voltage_ab_reconstructed_branch_rmse_e_rad,voltage_ab_reconstructed_branch_rmse_e_deg,voltage_ab_plant_evaluation_branch_rmse_e_rad,voltage_ab_plant_evaluation_branch_rmse_e_deg,voltage_ab_pseudo_angle_delta_rms_e_rad,voltage_ab_pseudo_angle_delta_rms_e_deg,voltage_ab_pseudo_angle_delta_mean_e_rad,voltage_ab_pseudo_angle_delta_mean_e_deg,voltage_ab_residual_delta_rms_A,voltage_ab_voltage_delta_rms_V,voltage_ab_branches_numerically_distinct,mean_abs_speed_error_e_radps,mechanical_cycles_evaluated,simulation_elapsed_s
nonideal_combined,nonideal,nonideal,PASS,0.049955,0.009991,999,799,799,1,1,1,0.025071751409106,1.43650554074295,0.0230970169531018,0.0230970169531018,0.00773635624660793,0.443260561740305,NaN,NaN,-0.0128288069709143,-0.735036495621401,0.149024335226097,0.161851457485649,0,0,0.579444183401533,1.0781097148607,0.0497253617164382,1,reconstructed,reconstructed_deployment_only,0.025071751409106,1.43650554074295,0.025071751409106,1.43650554074295,0.0132986028717056,0.761953817969287,0.0202573455111769,1.16066040192872,0.00828763540749533,0.474846530992667,0.0384806453882887,0.0497253617164382,1,NaN,0.0636046814572451,14.4129817
