node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,0.0702980624503388,0.0690733514974664,0.0765589475414,1
1,0.098174770424681,0.0857544137969422,0.0843488215045336,0.0897548899624917,1
2,0.196349540849362,0.0964295507183444,0.0945624414127612,0.100650074982036,1
3,0.294524311274043,0.102591683976669,0.1008448176818,0.107330417130992,1
4,0.392699081698724,0.104494866104713,0.102969350659956,0.109393293442157,1
5,0.490873852123405,0.102919111453045,0.100993295863215,0.107647957731894,1
6,0.589048622548086,0.0960360631391555,0.0951565210157432,0.101735540491874,1
7,0.687223392972767,0.0870988194950646,0.0853220559129813,0.0915925289717281,1
8,0.785398163397448,0.073654516569,0.0721720773081169,0.0779817106936102,1
9,0.883572933822129,0.0538855014586371,0.0541870952051381,0.0612836354943312,1
10,0.98174770424681,0.0380658759898659,0.0384181877872412,0.0429994026028735,1
11,1.07992247467149,0.0159380244321036,0.015554982019245,0.0216583785723928,1
12,1.17809724509617,-0.00578385474912651,-0.00556364052494903,0.000108239031449975,1
13,1.27627201552085,-0.0280184509716133,-0.0276431672131209,-0.0216210422125666,1
14,1.37444678594553,-0.047132449984201,-0.04677887112377,-0.0423765266669619,1
15,1.47262155637022,-0.0674545863411288,-0.0666984529221316,-0.0610260591100076,1
16,1.5707963267949,-0.0842634844673689,-0.0829481992795049,-0.0780340702653754,1
17,1.66897109721958,-0.0980858629932889,-0.0967927463980705,-0.0918142904242811,1
18,1.76714586764426,-0.107183951116585,-0.106557090289002,-0.101741158320665,1
19,1.86532063806894,-0.113474680562129,-0.112418034880541,-0.107529410657233,1
20,1.96349540849362,-0.116462717943384,-0.114437127201786,-0.109543790684469,1
21,2.0616701789183,-0.113648828343095,-0.111949052589524,-0.107193514370028,1
22,2.15984494934298,-0.106468335650182,-0.105306116171273,-0.100760004546124,1
23,2.25801971976766,-0.0975832605295606,-0.0957250557872659,-0.0903405649344124,1
24,2.35619449019234,-0.0830316913171548,-0.081219016953455,-0.076696989720785,1
25,2.45436926061703,-0.0646699737546191,-0.065315798197079,-0.0603382244781358,1
26,2.55254403104171,-0.0475914714349915,-0.0467555881932303,-0.0416731588071802,1
27,2.65071880146639,-0.0267534768002467,-0.0266116407918215,-0.0212054580331162,1
28,2.74889357189107,-0.00514839388795853,-0.00534314550756121,8.13145003807252e-05,1
29,2.84706834231575,0.015641611266313,0.0153620469212438,0.0212645055074604,1
30,2.94524311274043,0.0359632087406429,0.0356124814631819,0.0418067994147417,1
31,3.04341788316511,0.0570929272405085,0.0554831534278797,0.060438635151774,1
32,3.14159265358979,0.0715201256155786,0.0702248142769418,0.0769836266032835,1
33,3.23976742401447,0.0845600852489881,0.0841089997373684,0.0899204956342366,1
34,3.33794219443916,0.0952398000223092,0.0943254075882845,0.100557907031258,1
35,3.43611696486384,0.101389179626353,0.101133386692349,0.107244840593217,1
36,3.53429173528852,0.104386529873272,0.10305204268848,0.10925212018315,1
37,3.6324665057132,0.103399433730837,0.101253374368595,0.107570646943692,1
38,3.73064127613788,0.0980502495000381,0.0951936293924157,0.101684500258054,1
39,3.82881604656256,0.0872895651570146,0.0854275878725984,0.0916704219239487,1
40,3.92699081698724,0.07315842721722,0.0722452594487283,0.0778839964176158,1
41,4.02516558741192,0.055465676679396,0.0550184834854364,0.0615109729754831,1
42,4.1233403578366,0.0339528873115961,0.0372502121702622,0.0424692531198541,1
43,4.22151512826128,0.0155602326000174,0.0159958460781947,0.0217588838745829,1
44,4.31968989868597,-0.00606336083740827,-0.00535950052162325,1.38776167465927e-05,1
45,4.41786466911065,-0.0307434616539789,-0.0276220348038555,-0.0218852222167436,1
46,4.51603943953533,-0.0472060602013405,-0.0465245414747114,-0.042095269187283,1
47,4.61421420996001,-0.0678292284619782,-0.066652935534594,-0.0615333078664021,1
48,4.71238898038469,-0.0848214683237048,-0.0832204040155554,-0.0780289241839043,1
49,4.81056375080937,-0.0981881633256543,-0.0965642627959709,-0.0917432442187303,1
50,4.90873852123405,-0.107988878418078,-0.106510058108465,-0.101696762984653,1
51,5.00691329165873,-0.113355133813244,-0.111901305879069,-0.107450468020199,1
52,5.10508806208341,-0.116498836317718,-0.114653813125434,-0.109391035208108,1
53,5.20326283250809,-0.11363552257657,-0.111867724010299,-0.107024448074058,1
54,5.30143760293278,-0.107127434033935,-0.105909555367318,-0.101030535888052,1
55,5.39961237335746,-0.0969452736926435,-0.0956133772948753,-0.0903364889622129,1
56,5.49778714378214,-0.0830820174203622,-0.081596288369963,-0.0763882360077877,1
57,5.59596191420682,-0.066111180688861,-0.0659110314067587,-0.0605251572517063,1
58,5.6941366846315,-0.0473734095686677,-0.046963632480038,-0.0417949748906122,1
59,5.79231145505618,-0.0264585154472006,-0.0263399770934309,-0.0212543394276957,1
60,5.89048622548086,-0.0069206307262482,-0.00610289717002742,-3.90557871881374e-05,1
61,5.98866099590554,0.0156060087587617,0.0157147835557863,0.0212212335524588,1
62,6.08683576633022,0.0365710692829526,0.0357690449174395,0.0418074585046983,1
63,6.18501053675491,0.0570308822176243,0.0554093668538024,0.0606573858891024,1
