case_id,group,expected_class,case_status,stop_time_s,evaluation_start_s,sample_count,evaluation_sample_count,valid_sample_count,valid_fraction,timestamp_valid_fraction,residual_ratio_valid_fraction,rmse_e_rad,rmse_e_deg,rk2_rmse_e_rad,heun_rmse_e_rad,predictor_floor_e_rad,predictor_floor_e_deg,mean_estimation_error_e_rad,mean_estimation_error_e_deg,mean_estimate_e_rad,mean_truth_error_e_rad,commanded_fixed_error_e_rad,commanded_fixed_error_e_deg,residual_rms_A,mean_residual_ratio,voltage_reconstruction_rms_V,mean_abs_speed_error_e_radps,mechanical_cycles_evaluated,simulation_elapsed_s
fixed_00deg_e,fixed_error,ideal,PASS,3.513305,1,70266,50266,50266,1,1,1,0.26015698619407,14.9058973197634,0.267284685604068,0.267717154577681,0.0116045097180104,0.664889430160545,0.0396417915018494,2.27130734539354,0.04157064012609,8.81116699379022e-05,0,0,0.556608682322551,1.06509593695421,1.43081070900164e-15,NaN,4.00004914247576,44.0797226
fixed_05deg_e,fixed_error,ideal,PASS,3.513305,1,70266,50266,50266,1,1,1,0.274924110651722,15.7519912267313,0.282159830752578,0.282628967152054,0.011550390217845,0.661788611211712,0.0356497307877528,2.04257911491582,0.124816491850075,0.0871071670355561,0.0872664625997165,5,0.555767475611545,1.06831001773477,1.43911574711532e-15,NaN,4.00004914247576,30.9430088
fixed_10deg_e,fixed_error,ideal,PASS,3.513305,1,70266,50266,50266,1,1,1,0.290993733192835,16.6727127767054,0.298432562559865,0.298943368701833,0.0115736724142853,0.663122582805532,0.0309899179636503,1.77559150677382,0.207846059375582,0.174552084611245,0.174532925199433,10,0.562204302886496,1.07132706809006,1.44133459131084e-15,NaN,4.00004914247576,30.838789
fixed_20deg_e,fixed_error,ideal,PASS,3.513305,1,70266,50266,50266,1,1,1,0.331207304201477,18.9767806746502,0.33896492196197,0.339569556801449,0.0116001358792396,0.664638827658705,0.023795555637473,1.36338490919594,0.375549269888929,0.34878681859507,0.349065850398866,20,0.553519283199628,1.08248072075918,1.43681975131208e-15,NaN,4.00004914247576,28.8398749
