node,active_e_rad
0,0.0803524286685695
1,0.0803123930276686
2,0.0802723573867678
3,0.0802323217458669
4,0.0801922861049661
5,0.0801522504640652
6,0.0801122148231644
7,0.0800721791822635
8,0.0800321435413627
9,0.080021020634337
10,0.0800098977273113
11,0.0799987748202856
12,0.0799876519132598
13,0.0799765290062342
14,0.0799654060992084
15,0.0799542831921827
16,0.079943160285157
17,0.0799900983289136
18,0.0800370363726702
19,0.0800839744164267
20,0.0801309124601833
21,0.0801778505039399
22,0.0802247885476964
23,0.080271726591453
24,0.0803186646352096
25,0.0803315392173289
26,0.0803444137994482
27,0.0803572883815675
28,0.0803701629636868
29,0.0803830375458061
30,0.0803959121279254
31,0.0804087867100447
32,0.080421661292164
33,0.0803657752366968
34,0.0803098891812296
35,0.0802540031257624
36,0.0801981170702952
37,0.080142231014828
38,0.0800863449593608
39,0.0800304589038937
40,0.0799745728484265
41,0.0800825325203977
42,0.080190492192369
43,0.0802984518643403
44,0.0804064115363116
45,0.0805143712082828
46,0.0806223308802541
47,0.0807302905522254
48,0.0808382502241966
49,0.0807792280782393
50,0.080720205932282
51,0.0806611837863248
52,0.0806021616403675
53,0.0805431394944102
54,0.0804841173484529
55,0.0804250952024956
56,0.0803660730565383
57,0.080435891046995
58,0.0805057090374518
59,0.0805755270279086
60,0.0806453450183654
61,0.0807151630088222
62,0.080784980999279
63,0.0808547989897358
64,0.0809246169801926
65,0.0808650550651661
66,0.0808054931501397
67,0.0807459312351133
68,0.0806863693200868
69,0.0806268074050604
70,0.080567245490034
71,0.0805076835750075
72,0.0804481216599811
73,0.0804451271627143
74,0.0804421326654475
75,0.0804391381681807
76,0.0804361436709139
77,0.0804331491736471
78,0.0804301546763803
79,0.0804271601791135
80,0.0804241656818467
81,0.0804253031810003
82,0.0804264406801539
83,0.0804275781793075
84,0.0804287156784612
85,0.0804298531776148
86,0.0804309906767684
87,0.080432128175922
88,0.0804332656750757
89,0.0804125940917989
90,0.0803919225085221
91,0.0803712509252454
92,0.0803505793419686
93,0.0803299077586919
94,0.0803092361754151
95,0.0802885645921383
96,0.0802678930088616
97,0.0803054197401017
98,0.0803429464713418
99,0.0803804732025819
100,0.080417999933822
101,0.0804555266650621
102,0.0804930533963022
103,0.0805305801275424
104,0.0805681068587825
105,0.080542560865904
106,0.0805170148730255
107,0.080491468880147
108,0.0804659228872684
109,0.08044037689439
110,0.0804148309015115
111,0.080389284908633
112,0.0803637389157544
113,0.0803616695111309
114,0.0803596001065073
115,0.0803575307018837
116,0.0803554612972601
117,0.0803533918926365
118,0.0803513224880129
119,0.0803492530833893
120,0.0803471836787657
121,0.0803347870794047
122,0.0803223904800437
123,0.0803099938806828
124,0.0802975972813218
125,0.0802852006819609
126,0.0802728040825999
127,0.0802604074832389
128,0.080248010883878
129,0.0802481849664071
130,0.0802483590489363
131,0.0802485331314654
132,0.0802487072139946
133,0.0802488812965237
134,0.0802490553790529
135,0.080249229461582
136,0.0802494035441111
137,0.0802750605801959
138,0.0803007176162807
139,0.0803263746523655
140,0.0803520316884503
141,0.080377688724535
142,0.0804033457606198
143,0.0804290027967046
144,0.0804546598327894
145,0.0804530843257557
146,0.0804515088187219
147,0.0804499333116882
148,0.0804483578046545
149,0.0804467822976208
150,0.0804452067905871
151,0.0804436312835534
152,0.0804420557765197
153,0.0804578191259002
154,0.0804735824752808
155,0.0804893458246614
156,0.080505109174042
157,0.0805208725234226
158,0.0805366358728032
159,0.0805523992221838
160,0.0805681625715644
161,0.0804860059652416
162,0.0804038493589189
163,0.0803216927525961
164,0.0802395361462734
165,0.0801573795399506
166,0.0800752229336278
167,0.0799930663273051
168,0.0799109097209823
169,0.0799740713120046
170,0.0800372329030268
171,0.0801003944940491
172,0.0801635560850713
173,0.0802267176760936
174,0.0802898792671159
175,0.0803530408581381
176,0.0804162024491604
177,0.0804024391728616
178,0.0803886758965629
179,0.0803749126202642
180,0.0803611493439655
181,0.0803473860676668
182,0.080333622791368
183,0.0803198595150693
184,0.0803060962387706
185,0.0802859218588334
