node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,0.344901326628155,0.33571059707078,0.34925054360257,1,981.498008678001,1851
1,0.0490873852123405,0.344656965542702,0.335172112605675,0.348971531281259,1,981.743194309745,1852
2,0.098174770424681,0.343788206467287,0.334577140886566,0.34845123131173,1,979.875697182818,1845
3,0.147262155637022,0.344571246179768,0.335146208728205,0.348883516313581,1,979.01033141924,1966
4,0.196349540849362,0.344606154118551,0.335073385489253,0.348900625567749,1,981.74767719343,1848
5,0.245436926061703,0.343993264036985,0.334607899353664,0.348536781321313,1,979.379033694417,1962
6,0.294524311274043,0.344218081490252,0.334953240865881,0.348574619846113,1,978.886463222291,1844
7,0.343611696486384,0.34436093050567,0.335180659914959,0.348765354941439,1,979.758139085179,1846
8,0.392699081698724,0.344490659068266,0.335130282409783,0.348894824011137,1,979.757152404398,1848
9,0.441786466911065,0.344548445148715,0.335131018868893,0.348927539032999,1,980.502328547426,1964
10,0.490873852123405,0.344249699001856,0.334941465083372,0.348733665856851,1,980.999092773914,1968
11,0.539961237335746,0.344214066641119,0.334873641786865,0.34864310714955,1,978.883642746807,1842
12,0.589048622548086,0.344351426030575,0.334944865747597,0.348690412577459,1,979.632495002149,1964
13,0.638136007760427,0.344280405800349,0.33500744964637,0.348740323376681,1,979.508470890959,1846
14,0.687223392972767,0.344526581354123,0.335211667715815,0.349034231123069,1,980.75250508925,1967
15,0.736310778185108,0.344551463134627,0.335182653764383,0.349063108484015,1,981.124051440702,1848
16,0.785398163397448,0.344497850096267,0.33517848423012,0.34900420437382,1,981.619686562711,1846
17,0.834485548609789,0.344583251338416,0.335214142037887,0.348956482512467,1,979.752195043968,1849
18,0.883572933822129,0.344575797125538,0.335261914675123,0.348997716442382,1,981.870584657192,1970
19,0.93266031903447,0.34415499061299,0.334717118217871,0.348681559582421,1,979.503565353932,1847
20,0.98174770424681,0.34428900695741,0.334959509030849,0.348810916092656,1,979.507334690079,1844
21,1.03083508945915,0.344390793808578,0.334968703268363,0.348659061084914,1,980.378628764006,1963
22,1.07992247467149,0.34380874370764,0.334541826004568,0.348318140279497,1,978.51133839951,1841
23,1.12900985988383,0.343967784886452,0.334612026978749,0.348331761212776,1,977.767816071283,1840
24,1.17809724509617,0.344288161212769,0.335027547588822,0.348660374897558,1,978.517094739713,1846
25,1.22718463030851,0.344255411828399,0.334892039322131,0.348754670534356,1,979.385119133294,1847
26,1.27627201552085,0.344557639643619,0.335334296213212,0.3488646717457,1,981.376286358461,1849
27,1.32535940073319,0.343753565682959,0.334490900268526,0.348408529693712,1,978.632795123674,1965
28,1.37444678594553,0.344228570217859,0.335008058059059,0.348699085676759,1,979.011713384706,1841
29,1.42353417115788,0.344575591482996,0.335047429613161,0.34889964045927,1,980.630123678568,1963
30,1.47262155637022,0.344317549625223,0.334964064442721,0.348776450616772,1,979.630682787483,1847
31,1.52170894158256,0.344676988105846,0.335379871950552,0.349013380037677,1,980.751259909039,1848
32,1.5707963267949,0.344612854784046,0.335288103077033,0.348833421368117,1,980.874620320899,1850
33,1.61988371200724,0.343756137104161,0.334348545656666,0.348421120333888,1,978.75740444397,1846
34,1.66897109721958,0.344154201697378,0.334926760611478,0.348655092218749,1,978.763210790661,1844
35,1.71805848243192,0.344415776348665,0.335154074598211,0.348824922352048,1,980.132433267233,1845
36,1.76714586764426,0.344703817138834,0.335187462566712,0.349084210062269,1,979.881823519259,1847
37,1.8162332528566,0.344321261522813,0.335031723274374,0.348844048996916,1,980.749193296945,1847
38,1.86532063806894,0.344707175722039,0.335357913815649,0.349067402135186,1,980.875469914866,1962
39,1.91440802328128,0.344796707196375,0.335514475615668,0.349021009824226,1,980.998850335063,1850
40,1.96349540849362,0.344135317571128,0.334851823751638,0.34878194501273,1,980.125938628811,1847
41,2.01258279370596,0.344780816545983,0.335434667192778,0.349103663022631,1,980.502926189089,1964
42,2.0616701789183,0.344359530302974,0.335052501227005,0.348864864590747,1,981.122743142267,1968
43,2.11075756413064,0.344387234164525,0.33511701972677,0.348804593228567,1,980.002599087039,1968
44,2.15984494934298,0.343808577377871,0.334394192760055,0.348482639983262,1,979.878968283995,1847
45,2.20893233455532,0.344129476231892,0.334732812653371,0.348552663444585,1,978.139277032904,1844
46,2.25801971976766,0.344632338835249,0.335203986802402,0.34897512113708,1,980.008721630592,1845
47,2.30710710498,0.344354243703102,0.335033107920159,0.348774527001626,1,981.000221557409,1847
48,2.35619449019234,0.344100008448702,0.334822850344663,0.348548264822375,1,978.758318058712,1843
49,2.40528187540469,0.344570988513665,0.33517036133344,0.348911134014698,1,980.007503377084,1846
50,2.45436926061703,0.344240106363976,0.334922751906961,0.348723141064057,1,979.879897811059,1845
51,2.50345664582937,0.344162228063297,0.334771256947025,0.348629401772816,1,979.631636650789,1846
52,2.55254403104171,0.344477500663884,0.335077803974773,0.348873267409927,1,979.633832630883,1844
53,2.60163141625405,0.34408379472339,0.334680751858555,0.348664880453579,1,980.253534969486,1965
54,2.65071880146639,0.344166136160831,0.33473946752501,0.348566770441238,1,979.133428559563,1846
55,2.69980618667873,0.344385904647075,0.335142607047471,0.348766338775709,1,979.259923037059,1846
56,2.74889357189107,0.344751669298167,0.335303014275347,0.349095582775392,1,980.006253931333,1845
57,2.79798095710341,0.344595067980714,0.335245173295567,0.348854205082201,1,981.497557020364,1848
58,2.84706834231575,0.343990811347058,0.334659369579942,0.348520602618939,1,978.883231565471,1847
59,2.89615572752809,0.344057520655491,0.334646263083647,0.348517614304402,1,978.388138403866,1963
60,2.94524311274043,0.344344044561614,0.335037322566116,0.348822727868265,1,979.635127041365,1846
61,2.99433049795277,0.344614241654792,0.3352230034579,0.348886341344987,1,980.006428570069,1848
62,3.04341788316511,0.34437441521466,0.335134465937176,0.348812213470667,1,979.75541183439,1848
63,3.09250526837745,0.344645438695165,0.335400684983832,0.348994497703772,1,980.628032514016,1848
64,3.14159265358979,0.344241614480389,0.334975409870704,0.348816122785305,1,980.251678441585,1966
65,3.19068003880213,0.344576197197994,0.335286919445226,0.349011791970843,1,980.75131005559,1848
66,3.23976742401447,0.34427079827247,0.334759997499058,0.348729461439779,1,980.375818768625,1963
67,3.28885480922681,0.344688360937775,0.335370051852576,0.349009141417442,1,980.502678301929,1846
68,3.33794219443916,0.344450290195151,0.33509697873946,0.34897249827489,1,981.123150983497,1852
69,3.3870295796515,0.344375655752036,0.335058901986629,0.348738685057664,1,980.001257840314,1971
70,3.43611696486384,0.344285087923584,0.334989734218109,0.348673304705631,1,980.128535699503,1841
71,3.48520435007618,0.344352300850729,0.335006535783811,0.348754161302008,1,979.383690051502,1957
72,3.53429173528852,0.344662027794264,0.335455112418806,0.34885716760418,1,979.881677651181,1962
73,3.58337912050086,0.34411023574406,0.334622683052428,0.348746641937386,1,979.879964408086,1849
74,3.6324665057132,0.344649906996115,0.335242908475543,0.349010473417049,1,938.474712963886,1775
75,3.68155389092554,0.344490219533666,0.335184410894377,0.34890977443208,1,948.200509350817,1773
76,3.73064127613788,0.344439626732586,0.33511177889899,0.348849526909007,1,981.123859759683,1968
