node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,0.169884394813077,0.167515787193028,0.17419944108414,1,1926.73724896833,3747
1,0.098174770424681,0.169601966665864,0.167175243518506,0.174101505300131,1,1926.79693430539,3863
2,0.196349540849362,0.169740752686363,0.16741461566594,0.174192354708636,1,1927.17086864333,3864
3,0.294524311274043,0.169732176562992,0.167357967856608,0.174198548366695,1,1927.29492479304,3746
4,0.392699081698724,0.169831463069498,0.167543844754515,0.174258879142573,1,1927.10810288014,3747
5,0.490873852123405,0.169767121247506,0.167330360732552,0.174247361543643,1,1927.35690265634,3863
6,0.589048622548086,0.169783657053365,0.167406254376903,0.174149132663163,1,1927.4810164123,3746
7,0.687223392972767,0.169435895536125,0.167009877128796,0.174048260247357,1,1927.16917583451,3752
8,0.785398163397448,0.170076505929075,0.167673925150399,0.174330984657804,1,1927.79341951734,3744
9,0.883572933822129,0.169595176082125,0.167170822769172,0.174129295082534,1,1927.8523584489,3750
10,0.98174770424681,0.169571281882955,0.167314168046015,0.174085326329097,1,1927.54217645085,3863
11,1.07992247467149,0.169862237135825,0.167591384685821,0.174256459178927,1,1928.22728259804,3747
12,1.17809724509617,0.169798209336551,0.167447249991469,0.17433637411612,1,1927.91479078195,3748
13,1.27627201552085,0.170205947519245,0.167912266730131,0.174547206036398,1,1929.34539474732,3751
14,1.37444678594553,0.169899864084423,0.167643178965749,0.174396431243608,1,1929.15656680761,3982
15,1.47262155637022,0.16979701357319,0.167491853984198,0.174306679930052,1,1928.97059924945,3752
16,1.5707963267949,0.169874062525731,0.167436169909131,0.174344421744421,1,1928.59777308432,3751
17,1.66897109721958,0.169945053615903,0.167621962127853,0.174383948286365,1,1928.84683174473,3750
18,1.76714586764426,0.169965744746833,0.167571015247107,0.174404296198756,1,1928.90906215758,3751
19,1.86532063806894,0.17006528824969,0.167727442686693,0.174474003224279,1,1928.65979637096,3749
20,1.96349540849362,0.169870830521413,0.167548879704933,0.174387176231232,1,1929.59300588287,3754
21,2.0616701789183,0.170051276037858,0.167703015578277,0.17443002164312,1,1929.03239578477,3985
22,2.15984494934298,0.169766930719068,0.167472787932951,0.174295666701973,1,1929.34327967079,3751
23,2.25801971976766,0.16990226311104,0.167475550185435,0.174370920866143,1,1928.97052119263,3748
24,2.35619449019234,0.170163572125596,0.167704530354886,0.174442441222489,1,1929.84126148308,3752
25,2.45436926061703,0.169419464285038,0.167099424199491,0.174129400238181,1,1928.59590357521,3751
26,2.55254403104171,0.170194176003583,0.167789889041113,0.174437870401302,1,1929.90477183683,3756
27,2.65071880146639,0.169770880032443,0.167383053140059,0.17433966344215,1,1929.7147643511,3867
28,2.74889357189107,0.170008519780839,0.167549427281651,0.174351850251762,1,1929.84034819057,3756
29,2.84706834231575,0.169639242150144,0.167239949670957,0.174214162910227,1,1928.9688543757,3866
30,2.94524311274043,0.170074791940198,0.167572407954616,0.174357098065503,1,1929.77950167301,3752
31,3.04341788316511,0.169594454891188,0.16720843583853,0.17418107693347,1,1929.3420422473,3754
32,3.14159265358979,0.169971583464401,0.167503920616308,0.174339739315033,1,1929.53055896051,3753
33,3.23976742401447,0.169948845891723,0.167626547087856,0.174381040239388,1,1930.39899301137,3751
34,3.33794219443916,0.169769052767315,0.167378609220487,0.174288457331276,1,1929.52947016882,3867
35,3.43611696486384,0.169770933250343,0.167457521268714,0.174235671757465,1,1929.21754838717,3874
36,3.53429173528852,0.169818035741817,0.16741706683546,0.174229191774753,1,1930.21409398242,3753
37,3.6324665057132,0.169571927741616,0.167132768194907,0.174096714900117,1,1928.84505506603,3748
38,3.73064127613788,0.16973670342984,0.16730939555136,0.174144106192595,1,1929.21951260238,3872
39,3.82881604656256,0.169824921614666,0.167368477179291,0.174260183892423,1,1929.90272407568,3753
40,3.92699081698724,0.169840699347236,0.167379968051305,0.17424632078172,1,1930.52542113928,3760
41,4.02516558741192,0.169598180248934,0.167182795395403,0.174123609118087,1,2037.79440901568,3948
42,4.1233403578366,0.169887966596419,0.167456232401701,0.174254455794472,1,2120.61402887099,4121
43,4.22151512826128,0.169854387160362,0.16737728071249,0.174252587185494,1,2120.86284475529,4251
44,4.31968989868597,0.169541485758826,0.167165440357942,0.174135446406353,1,2119.92871137506,4119
45,4.41786466911065,0.169684704028568,0.167200235071136,0.174148785306262,1,2119.86923423019,4121
46,4.51603943953533,0.169830054186281,0.16741650850916,0.174236426741285,1,2120.30372315251,4122
47,4.61421420996001,0.169748872704034,0.16728134445815,0.174215754671453,1,2120.17805855462,4118
48,4.71238898038469,0.169819285173181,0.167339643218485,0.174291747313624,1,2121.23651785035,4124
49,4.81056375080937,0.169640198955612,0.167263935832093,0.174138808293754,1,2120.61192011018,4120
50,4.90873852123405,0.169403702509969,0.166989436665037,0.173903071014831,1,2119.30879000268,4123
51,5.00691329165873,0.169616282514349,0.167279392091675,0.174127071296418,1,2066.93013196259,3986
52,5.10508806208341,0.169987110507602,0.167512690668194,0.174308503170111,1,1933.47376849232,3792
53,5.20326283250809,0.169506041172356,0.167203179862358,0.174060537468556,1,1925.99007476136,3859
54,5.30143760293278,0.169732201456686,0.167158535388622,0.174119497062718,1,1925.86645241056,3745
55,5.39961237335746,0.169525506201583,0.167126641814896,0.174043401187019,1,1926.36316519395,3742
56,5.49778714378214,0.169667430587816,0.167203666382483,0.174082460513473,1,1925.92919034705,3745
57,5.59596191420682,0.169560696876982,0.167137447651005,0.17402473722169,1,1926.11407733191,3745
58,5.6941366846315,0.169485153686172,0.167080495891336,0.173938194073153,1,1925.68036783583,3747
59,5.79231145505618,0.169409164887532,0.166908306674449,0.17389129812182,1,1925.86587414222,3862
60,5.89048622548086,0.169517618055996,0.167019935179793,0.173955040044931,1,1925.74265508053,3745
61,5.98866099590554,0.169564379877767,0.167179250879908,0.174004657415092,1,1925.92811497564,3740
62,6.08683576633022,0.169623589503046,0.167144848340102,0.174028846579718,1,1926.30227844271,3746
63,6.18501053675491,0.169495708870781,0.167114847446022,0.174018405881606,1,1925.99022970271,3743
