node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
29,1.42353417115788,0.0825322283307709,0.0813386065105604,0.0870731235051574,1,971.314404255147,1947
30,1.47262155637022,0.0827744507551809,0.0816285093527563,0.0872076190848323,1,971.564184652468,1830
31,1.52170894158256,0.0828125737199782,0.0817053999494014,0.0872044784166461,1,971.189311915512,1830
32,1.5707963267949,0.0824451092028245,0.0812892689685075,0.0869703996163593,1,971.93613279917,1833
33,1.61988371200724,0.0825570886061746,0.0813266632881568,0.0870808008296134,1,971.438632882592,1831
34,1.66897109721958,0.082901716906734,0.0818061933771484,0.0873045855118217,1,971.563225249212,1829
35,1.71805848243192,0.0825594128416215,0.0813406025862028,0.0870996055058867,1,971.686130082348,1832
36,1.76714586764426,0.0827418820347434,0.0814078470378991,0.0871960830623374,1,971.438109763053,1828
37,1.8162332528566,0.0828064018240506,0.0817021684143407,0.0872438545429832,1,971.936547395823,1832
38,1.86532063806894,0.0826576482128859,0.0814610045138267,0.0871383218502731,1,971.438008344307,1948
39,1.91440802328128,0.082629924153953,0.0813872335002506,0.0871228138439589,1,971.563193370159,1831
40,1.96349540849362,0.0827352558228346,0.0814603109683744,0.0872294010280636,1,970.815752588172,1828
41,2.01258279370596,0.0827229418933883,0.081605842745972,0.0871340558244919,1,972.186275805406,1947
42,2.0616701789183,0.0825586378798085,0.0813797260016639,0.0869600960704524,1,971.312958435344,1946
43,2.11075756413064,0.0821928417410535,0.0809765274806194,0.0867659367349373,1,971.562778073666,1949
44,2.15984494934298,0.0824993331551955,0.0812766441027474,0.0870055024509978,1,971.189957993738,1834
45,2.20893233455532,0.0828022161753984,0.0816305220348515,0.0872060904469939,1,971.812305697025,1829
46,2.25801971976766,0.0827588910662598,0.0815251824667214,0.0872408879990248,1,971.437956994943,1835
47,2.30710710498,0.0829092958276424,0.0818769274294057,0.0872749821878041,1,971.936370679225,1832
48,2.35619449019234,0.0824246771664179,0.0811541593212073,0.0869978352974916,1,971.312553573482,1829
49,2.40528187540469,0.0826843404247626,0.081436954023468,0.0871353994257547,1,971.688520752464,1831
50,2.45436926061703,0.0824932199079507,0.0813423199549533,0.0870803306696802,1,971.562069277923,1831
51,2.50345664582937,0.0829989074010918,0.0817734209348336,0.0873426837337951,1,972.060961449101,1835
52,2.55254403104171,0.082411099205049,0.0812050565357482,0.0870017805159132,1,971.560672670961,1835
53,2.60163141625405,0.082599147802293,0.0813904122203721,0.0871451796601032,1,971.437991397097,1944
54,2.65071880146639,0.0828874084020228,0.081693468973474,0.087306161321819,1,971.563744900634,1829
55,2.69980618667873,0.0829204460260152,0.081579781284295,0.0872814466065965,1,971.936868568824,1833
56,2.74889357189107,0.0821640720219201,0.0809441403391175,0.086816512804343,1,971.311952700347,1830
57,2.79798095710341,0.0826908520073362,0.0815004978455158,0.0870792066698783,1,971.315270035685,1832
58,2.84706834231575,0.0826502755397239,0.081492719600354,0.0870924843149581,1,971.18938391055,1830
59,2.89615572752809,0.0826605038736881,0.0815062201659756,0.087171763226426,1,971.563517628978,1943
60,2.94524311274043,0.082678476877985,0.0814524275047205,0.0871843701753054,1,971.812047431238,1829
61,2.99433049795277,0.0827055325466183,0.0813855536324364,0.0871471150947442,1,971.188911531527,1832
62,3.04341788316511,0.0826514494428076,0.0815834895318428,0.0871126922077726,1,971.18953084566,1833
63,3.09250526837745,0.0826304972224073,0.0814148900323645,0.0871513112271604,1,972.061789376957,1832
64,3.14159265358979,0.0826848637721575,0.0814556401250154,0.0872025242635418,1,971.064396930514,1945
65,3.19068003880213,0.0828715841836563,0.0815841234005606,0.0873555077739008,1,971.811917590495,1828
66,3.23976742401447,0.0826911274102646,0.0815115627233771,0.087175533800716,1,972.184925909386,1949
67,3.28885480922681,0.0829081429638981,0.0817817584880844,0.0873240945440368,1,971.810895423474,1832
68,3.33794219443916,0.0826729758700468,0.08148428173613,0.0871682757083133,1,972.059213639989,1830
69,3.3870295796515,0.0828159776607401,0.0816047104926722,0.0872892780383805,1,971.063666673584,1949
70,3.43611696486384,0.082821736220783,0.0816785869890092,0.0872456757463582,1,972.310196347164,1829
71,3.48520435007618,0.0825232556067586,0.081368464301677,0.0870393166092273,1,972.18428759607,1947
72,3.53429173528852,0.0826498437925851,0.0814353048048294,0.0870416447796765,1,971.436997340798,1949
73,3.58337912050086,0.0826553835165278,0.0813834066758684,0.0871613058709707,1,971.81174307109,1831
74,3.6324665057132,0.0828654137860391,0.0817764949892721,0.0872500749632766,1,971.561743767147,1830
75,3.68155389092554,0.0822703637428074,0.0809128197847873,0.0868974962691061,1,972.433062952164,1828
76,3.73064127613788,0.0829485944956572,0.0816840760724759,0.0872847974167656,1,972.184513900348,1946
77,3.77972866135022,0.0827177720716482,0.0813968660442453,0.087151612431135,1,972.059065523503,1948
78,3.82881604656256,0.0825543714401899,0.0814454771203061,0.0870466712365449,1,971.935326511476,1833
79,3.8779034317749,0.082417370618395,0.0810654861794328,0.0869394946866106,1,1028.55851010766,1929
80,3.92699081698724,0.0827225214101118,0.0814856851308051,0.0870569709026552,1,1068.09663767389,2011
81,3.97607820219958,0.0825962933580048,0.0813468586728614,0.0869917584694831,1,1068.72089154061,2012
82,4.02516558741192,0.0827294627576989,0.081535966111045,0.0871486537453416,1,1068.22215040164,2009
83,4.07425297262426,0.0828086895744881,0.0815634587780326,0.0871605959277233,1,1068.34630978,2012
84,4.1233403578366,0.0825611290819198,0.0814514944854588,0.0870533544866788,1,1068.8435673477,2144
85,4.17242774304894,0.0825681866626948,0.0814169879259611,0.0870379460107254,1,1067.72350924913,2011
86,4.22151512826128,0.0824464928413202,0.0811782363374795,0.086901554616917,1,1068.47237361178,2013
87,4.27060251347362,0.0829007914841405,0.0817728285274791,0.0872403620825685,1,1068.09838776468,2140
88,4.31968989868597,0.0824349332827755,0.0811699809843716,0.0870885729829777,1,1069.09274800426,2013
89,4.36877728389831,0.0826374811586578,0.0813989517139426,0.0871348391287491,1,1065.35232152565,1993
90,4.41786466911065,0.082669169355204,0.0815955361643037,0.0872750146816617,1,997.633133067884,2016
91,4.46695205432299,0.0825002464608373,0.081263594179768,0.087037766460406,1,971.06631661887,1828
92,4.51603943953533,0.0829786330707282,0.0817791163669504,0.0873538825148063,1,970.071648461552,1944
93,4.56512682474767,0.0828491659369729,0.0816190486161434,0.087345270027268,1,970.942759624037,1827
94,4.61421420996001,0.0827741746978719,0.0815545438824265,0.0872476442670625,1,971.440750213069,1828
95,4.66330159517235,0.0827429539943814,0.081484209613281,0.087199895852184,1,970.069544596431,1832
96,4.71238898038469,0.0827659986426846,0.081635239696239,0.0871872439730963,1,972.063201751359,1830
97,4.76147636559703,0.0826386730473463,0.081488848463839,0.0871881264392498,1,970.567723582125,1827
98,4.81056375080937,0.0826597555388693,0.0814570723207856,0.0871546412803279,1,970.941592078092,1827
99,4.85965113602171,0.0826835474131796,0.0814481288826744,0.0871074408429209,1,971.813494673972,1829
100,4.90873852123405,0.0825570134571758,0.0814133786179548,0.0870835550107271,1,970.442978548882,1948
101,4.95782590644639,0.0827435682745811,0.0815154338153246,0.0871520349505144,1,970.693215582417,1830
102,5.00691329165873,0.082478585412292,0.0813316674592079,0.0870837738002349,1,971.066401365055,1831
103,5.05600067687107,0.0830705234126537,0.0819381296785387,0.0873779491392867,1,970.943052244646,1825
104,5.10508806208341,0.0822717946474503,0.0809915713925164,0.0869411700498999,1,970.443024293469,1830
105,5.15417544729575,0.0830539200119118,0.081841632948577,0.0872945984130159,1,971.068554351465,1946
106,5.20326283250809,0.0823507676986519,0.081156290651572,0.0869480264611741,1,970.318293971922,1829
107,5.25235021772044,0.0830794069869091,0.0819333981005371,0.0874226535101812,1,971.441493328238,1827
108,5.30143760293278,0.0829045992718876,0.0816850485798317,0.0873259074276072,1,971.439732093854,1946
109,5.35052498814512,0.0823757272522622,0.0812440047196007,0.0869506730316937,1,970.566567920091,1828
110,5.39961237335746,0.0827442667136821,0.0815746487734346,0.0871905112588829,1,971.067239445139,1828
111,5.4486997585698,0.0828612861974511,0.0815795147811447,0.0872552456552973,1,971.067052759724,1829
112,5.49778714378214,0.0827952671355125,0.081632359647661,0.0872597979004364,1,970.692569026645,1828
113,5.54687452899448,0.082781079901213,0.0815553106902432,0.0872934292942247,1,971.06681456473,1830
114,5.59596191420682,0.0825701795408874,0.0812793251378642,0.087107347069415,1,971.438997766729,1829
115,5.64504929941916,0.0825057746627924,0.081312569676027,0.0870317771265671,1,971.314525414868,1828
116,5.6941366846315,0.0828732969493237,0.0816613996399124,0.0872799377424126,1,971.190498059888,1948
117,5.74322406984384,0.0827640132779157,0.0815060710514819,0.0872523218966482,1,970.691714016311,1829
118,5.79231145505618,0.0825287294286324,0.0812992916687486,0.0870714171866872,1,971.688855263032,1826
119,5.84139884026852,0.0826758046436885,0.0814943130140222,0.0871121753395614,1,970.195102733998,1944
120,5.89048622548086,0.0824091552020417,0.0811265227094814,0.0869801328528874,1,970.693052011574,1828
121,5.9395736106932,0.082909559141248,0.0818110808108114,0.0871586267682982,1,970.81938970267,1831
122,5.98866099590554,0.0822399493959926,0.0809266662840421,0.086825258192146,1,970.318535768993,1829
123,6.03774838111788,0.0829553317930006,0.0817792747020828,0.0873405158627048,1,971.068913145056,1828
124,6.08683576633022,0.082667705755136,0.0814056951684194,0.08717373141641,1,971.065957554804,1943
125,6.13592315154256,0.0826627312702451,0.0814427599546635,0.0871055551221616,1,971.066119202924,1830
126,6.18501053675491,0.0826155229080981,0.0815229652042379,0.0870827716475039,1,970.568757209517,1830
127,6.23409792196725,0.0824935502144492,0.0813288835512113,0.0870437031828875,1,970.942062262522,1828
