node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,-0.0045543485040773,-0.00459024005760072,6.72003563193798e-05,1,837.724202454019,1577
1,0.0490873852123405,0.0064731781296075,0.00641111546985615,0.0109232640115921,1,837.478399364249,1578
2,0.098174770424681,0.0167988525508585,0.0163046903017787,0.0213106428666672,1,838.226268292329,1580
3,0.147262155637022,0.0273217241043719,0.0270641394699291,0.0318664527777755,1,840.468986057674,1682
4,0.196349540849362,0.0374270671610355,0.0367810355989014,0.0420187086793152,1,841.710957644853,1588
5,0.245436926061703,0.0485159245310951,0.047843319112747,0.0528972245452064,1,846.069876719129,1697
6,0.294524311274043,0.0586513465874041,0.0577714562817123,0.0631016510632304,1,850.797898249636,1600
7,0.343611696486384,0.068682923196496,0.0676229942814582,0.0731769757575349,1,856.39581605104,1613
8,0.392699081698724,0.0787174641419216,0.0776754718539936,0.0832542134476364,1,862.365204065404,1625
9,0.441786466911065,0.0892763901890251,0.0877843680771202,0.0936384679487975,1,869.080670585023,1740
10,0.490873852123405,0.0998041051445959,0.0983606921121743,0.103788708674173,1,881.651106522662,1765
11,0.539961237335746,0.106125476623892,0.104495430406777,0.111096866386969,1,886.482676618487,1675
12,0.589048622548086,0.117007437657476,0.115341833831472,0.12116607154732,1,897.557483816315,1794
13,0.638136007760427,0.125459150548314,0.123660618664526,0.129887558383629,1,907.622651622626,1710
14,0.687223392972767,0.133781793131811,0.131750240455612,0.138154811567635,1,920.552216244338,1846
15,0.736310778185108,0.141447473571036,0.139528322717208,0.145998923739376,1,930.361259807165,1752
16,0.785398163397448,0.150337916287472,0.148159309991004,0.154494813569781,1,944.032787148409,1776
17,0.834485548609789,0.157435553909866,0.155161808637158,0.161677186830376,1,960.310614767135,1804
18,0.883572933822129,0.162861808704586,0.160264803671197,0.167668988974714,1,967.615346165328,1946
19,0.93266031903447,0.171659829839593,0.16941589832464,0.175535623285215,1,984.395964961046,1856
20,0.98174770424681,0.176434766900654,0.173899158763263,0.181024722472389,1,998.416986514785,1881
21,1.03083508945915,0.182692035458484,0.180048880195378,0.187163965736302,1,1010.0791275175,2031
22,1.07992247467149,0.189236916747434,0.186311075289947,0.193301674583483,1,1025.46983566859,1938
23,1.12900985988383,0.193437104113694,0.190743813631056,0.197666341442514,1,1041.34957959768,1954
24,1.17809724509617,0.19700522372763,0.194018447883118,0.201558328040179,1,1047.65437989806,1977
25,1.22718463030851,0.201921946421552,0.198907701731411,0.206184943313589,1,1062.55060631238,2001
26,1.27627201552085,0.20535873416633,0.202142738149185,0.209683008670661,1,1073.8250700646,2024
27,1.32535940073319,0.208370299506644,0.2052887359513,0.212580287650366,1,1083.48957200856,2170
28,1.37444678594553,0.210400409667962,0.207299010886787,0.214777307920924,1,1091.16658160076,2055
29,1.42353417115788,0.212718816977166,0.209511423814451,0.216983742891961,1,1097.9810139169,2203
30,1.47262155637022,0.214462701657669,0.211204534274933,0.218735600307911,1,1104.54459657601,2083
31,1.52170894158256,0.215697039012034,0.212052787392031,0.219791221873792,1,1109.62031181169,2091
32,1.5707963267949,0.215734572748539,0.212367147627899,0.220195637310572,1,1111.71645549591,2096
33,1.61988371200724,0.216399592296951,0.213051084191892,0.220606340194026,1,1113.45018485553,2096
34,1.66897109721958,0.215799069974489,0.212466000458677,0.220122345512027,1,1113.81633756506,2100
35,1.71805848243192,0.215235157338465,0.211710496889222,0.219252196459735,1,1112.32505571123,2097
36,1.76714586764426,0.212510444894432,0.20909967432584,0.216799482181478,1,1107.72800067359,2084
37,1.8162332528566,0.209177132627617,0.205975843601788,0.213747626032351,1,1097.55290117797,2067
38,1.86532063806894,0.206933571217207,0.203715705084764,0.211112454507657,1,1088.51048281238,2187
39,1.91440802328128,0.203058376942192,0.199931448833071,0.207471104656728,1,1080.2035386485,2038
40,1.96349540849362,0.199620622710004,0.196622188873641,0.203970019184485,1,1069.79009844342,2016
41,2.01258279370596,0.195432479535749,0.192554711461513,0.199609190115057,1,1059.12421468344,2125
42,2.0616701789183,0.189139588858751,0.186126503949539,0.194025998426237,1,1047.33925563292,2098
43,2.11075756413064,0.186041895284799,0.183996363497221,0.190119382125225,1,1032.2078966167,2072
44,2.15984494934298,0.180154870402897,0.177443325137509,0.184386815892985,1,1025.39421311196,1929
45,2.20893233455532,0.172589767934023,0.170079349227817,0.177338454945879,1,1009.37528205002,1900
46,2.25801971976766,0.166847664205312,0.164521218054122,0.171215528009305,1,996.102291696026,1874
47,2.30710710498,0.159697644870584,0.157525592903732,0.16410446240197,1,983.939532065573,1853
48,2.35619449019234,0.151632802750926,0.149456532927674,0.156345920405612,1,970.158019369954,1830
49,2.40528187540469,0.144575631182845,0.142810253258598,0.149038121129649,1,956.001706285499,1802
50,2.45436926061703,0.137077153049725,0.134743557872999,0.141318963976758,1,948.067355854584,1784
51,2.50345664582937,0.127145370511579,0.125342400686664,0.131835629024667,1,933.648242622817,1758
52,2.55254403104171,0.118668572631809,0.116995437365893,0.123139869658491,1,922.97170793633,1735
53,2.60163141625405,0.109474958118116,0.107927984461273,0.113951100842962,1,912.16367283694,1833
54,2.65071880146639,0.0998119978315935,0.0984024077155591,0.104379852767124,1,902.472737022267,1702
55,2.69980618667873,0.090181464333478,0.0889507968032713,0.094755128271995,1,893.90133234538,1683
56,2.74889357189107,0.0805087241894543,0.079240785691465,0.0849397591468197,1,886.198433885262,1668
57,2.79798095710341,0.0694580286546491,0.0687963054446683,0.0744365479952681,1,877.493432609938,1655
58,2.84706834231575,0.0614677053379261,0.060445458060575,0.0655081086197012,1,873.154747835181,1643
59,2.89615572752809,0.0492464409149686,0.0486010900635168,0.0539928899359255,1,867.432543052377,1738
60,2.94524311274043,0.038729062225953,0.0381827542050103,0.043303931094692,1,862.585815108022,1624
61,2.99433049795277,0.0278859268171174,0.0273850036353404,0.0324207699878405,1,859.356326646277,1618
62,3.04341788316511,0.0169914285425058,0.0167713337057711,0.0216299736412199,1,856.623076443191,1615
63,3.09250526837745,0.00655204029542828,0.00631517127831782,0.0109767338222892,1,855.63249384637,1613
64,3.14159265358979,-0.00469444538656385,-0.00464588705073506,-9.18579806784654e-05,1,855.260842940301,1714
65,3.19068003880213,-0.0156313256333118,-0.0154761955757193,-0.0110844666900761,1,855.884977773048,1612
66,3.23976742401447,-0.0260428214244386,-0.0256311438307782,-0.0216359291941289,1,857.504817970659,1719
67,3.28885480922681,-0.037536515957605,-0.0370010751072253,-0.0329421480200695,1,861.114008255201,1621
68,3.33794219443916,-0.0479410777359012,-0.047207612076838,-0.0434120074986453,1,864.224123985434,1628
69,3.3870295796515,-0.058092872876148,-0.057308159847822,-0.053940705443862,1,869.325335559244,1746
70,3.43611696486384,-0.071292234153378,-0.0698590362754644,-0.066257171195299,1,877.162635621335,1652
71,3.48520435007618,-0.0803478463340563,-0.0795383121193769,-0.0756400036727026,1,879.266909230436,1765
72,3.53429173528852,-0.0885982899667709,-0.0871712054396078,-0.0844349072024317,1,889.598730915338,1781
73,3.58337912050086,-0.0995394637824019,-0.0980631909599434,-0.0949122086951092,1,897.427004900995,1690
74,3.6324665057132,-0.108966000752241,-0.107324561373258,-0.104381595766444,1,906.626013886633,1708
75,3.68155389092554,-0.118045497666742,-0.116378596698024,-0.113678546613217,1,916.319832351821,1728
76,3.73064127613788,-0.127649564754089,-0.125889373326075,-0.123131809458534,1,929.12386354469,1865
77,3.77972866135022,-0.136612104349396,-0.134588611363044,-0.132283590494933,1,940.924683504722,1887
78,3.82881604656256,-0.14668572680722,-0.144420758243025,-0.141651847521959,1,967.810817961241,1839
79,3.8779034317749,-0.152430554619081,-0.150452333535246,-0.148394113511651,1,1049.83356713578,1961
80,3.92699081698724,-0.160685845514212,-0.158277559715516,-0.156326527033577,1,1077.08290064044,2030
81,3.97607820219958,-0.168616698451783,-0.166100745433299,-0.16404972808101,1,1092.59981393984,2055
82,4.02516558741192,-0.174910608485342,-0.17244314400778,-0.170588488594748,1,1106.99488085839,2083
83,4.07425297262426,-0.182357846657827,-0.179695119916447,-0.177807504434997,1,1116.01775072812,2080
84,4.1233403578366,-0.188884917474047,-0.186138550251256,-0.183972222030073,1,1053.0953516571,2142
85,4.17242774304894,-0.192773879663718,-0.189893401955559,-0.188690228854983,1,1048.78717650019,1976
86,4.22151512826128,-0.199249546071275,-0.196296318827509,-0.194652778657936,1,1063.42120799658,2003
87,4.27060251347362,-0.204368165155873,-0.201313999496311,-0.199728640613833,1,1076.68208459553,2159
88,4.31968989868597,-0.208051735226089,-0.204917298442146,-0.203732538131489,1,1089.20019561435,2050
89,4.36877728389831,-0.212618729538221,-0.209324519482843,-0.208192351433461,1,1103.08442775382,2079
90,4.41786466911065,-0.217496698163621,-0.214028454804082,-0.212354355970569,1,1113.47701515446,2235
91,4.46695205432299,-0.217689344513238,-0.214636951428175,-0.213151656652765,1,1116.67776838522,2105
92,4.51603943953533,-0.217424312726686,-0.21427238573543,-0.213395230733147,1,1118.28510305725,2245
93,4.56512682474767,-0.220670177475893,-0.217025714127488,-0.216159570684372,1,1127.34352762734,2124
94,4.61421420996001,-0.223170173420743,-0.219681054605278,-0.2184645619101,1,1134.77372206105,2137
95,4.66330159517235,-0.223752332295186,-0.22029078357195,-0.219267834227313,1,1136.48920142252,2142
96,4.71238898038469,-0.224018936043648,-0.220421053429061,-0.219432500315775,1,1137.723446917,2147
97,4.76147636559703,-0.223623278091401,-0.220088567260178,-0.219023521334069,1,1136.10545638269,2143
98,4.81056375080937,-0.222559344902002,-0.219153586281506,-0.217875637769905,1,1131.76114847776,2137
99,4.85965113602171,-0.220164507081298,-0.216617479343001,-0.215621173128438,1,1123.82132718255,2120
100,4.90873852123405,-0.216867000365734,-0.213816028849023,-0.212991832290751,1,1116.64506223324,2242
101,4.95782590644639,-0.218552622218327,-0.215431212874699,-0.21353854261024,1,1116.41248830234,2105
102,5.00691329165873,-0.216187206838474,-0.212692135754017,-0.211133245197582,1,1107.71474517974,2088
103,5.05600067687107,-0.210370819294199,-0.207150677527641,-0.206006353428969,1,1093.6993916623,2061
104,5.10508806208341,-0.205656110342449,-0.202516321045605,-0.201356168803702,1,1079.32167840776,2031
105,5.15417544729575,-0.202070440571634,-0.199099035278474,-0.197376050221712,1,1067.42548727341,2142
106,5.20326283250809,-0.197113613161385,-0.194053176369132,-0.19224201436843,1,1052.66390955729,1983
107,5.25235021772044,-0.189482609629683,-0.186709821120093,-0.185549240399742,1,1038.28439498823,1961
108,5.30143760293278,-0.187147262525872,-0.184450495535178,-0.182042251758393,1,1025.753891494,2055
