node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
63,3.09250526837745,0.141369271586355,0.139144628321734,0.145925954160694,1,967.836777539989,1824
64,3.14159265358979,0.141571143781831,0.139492125376588,0.145968444962472,1,968.211425985181,1942
65,3.19068003880213,0.141533578316661,0.139273051229479,0.146016926619212,1,968.210760417277,1825
66,3.23976742401447,0.141415631560406,0.139198286066126,0.145834101761933,1,968.334490716025,1940
67,3.28885480922681,0.141134707604192,0.138871956141668,0.145753285392147,1,967.96083543078,1823
68,3.33794219443916,0.141720880250663,0.139462934202459,0.146003109559702,1,968.086979025842,1825
69,3.3870295796515,0.141202605988446,0.138879813022949,0.145696787902238,1,968.085831834881,1942
70,3.43611696486384,0.141302317010464,0.139198031356686,0.145742820483393,1,967.712683940774,1824
71,3.48520435007618,0.141586449982455,0.139359593081504,0.145967202344867,1,968.584731529536,1941
72,3.53429173528852,0.141268489784374,0.1391417619809,0.145832489695571,1,967.836398581986,1940
73,3.58337912050086,0.141527185518097,0.139244309488584,0.145967400494063,1,968.335413612024,1824
74,3.6324665057132,0.141423834754059,0.139070729735393,0.145897568420409,1,968.459134273649,1822
75,3.68155389092554,0.141426567490476,0.139207494618073,0.14590027977297,1,968.459803598717,1826
76,3.73064127613788,0.141462598264037,0.13921662339756,0.145865069613408,1,967.4621626543,1941
77,3.77972866135022,0.141277477747073,0.139128647014611,0.145836738531415,1,968.459876944447,1937
78,3.82881604656256,0.1416112943668,0.139333996680142,0.146013674828407,1,968.211158193346,1823
79,3.8779034317749,0.141468237383876,0.139226666646784,0.145908209147657,1,982.179770073375,1874
80,3.92699081698724,0.141391203393227,0.139272525613352,0.145844119508,1,1055.01869754398,1969
81,3.97607820219958,0.141457713240019,0.13920159277053,0.145951055902295,1,1063.50159531602,2001
82,4.02516558741192,0.1411907125793,0.138910352451433,0.145875191428453,1,1064.37375260381,2002
83,4.07425297262426,0.141732682681913,0.139590376926165,0.146077190878813,1,1063.87727049675,2001
84,4.1233403578366,0.140963318307467,0.138836062150626,0.145755987017611,1,1063.62682242145,2133
85,4.17242774304894,0.141771831786707,0.139518592169852,0.146177893197178,1,1063.87856364057,2002
86,4.22151512826128,0.141586110801458,0.139500624871534,0.146131782351589,1,1063.99982725245,2005
87,4.27060251347362,0.141760896192528,0.139705015853309,0.146233235139354,1,1064.99687918376,2139
88,4.31968989868597,0.14159971189497,0.139309556244302,0.14602626516008,1,1064.62115573041,1999
89,4.36877728389831,0.141974549146119,0.139939725541167,0.146269732502764,1,1064.12385752142,2003
90,4.41786466911065,0.141207243299768,0.139096844202107,0.145891205219237,1,1065.36813978274,2135
91,4.46695205432299,0.141801139124477,0.139808941730706,0.146200112940354,1,1063.62635774542,2006
92,4.51603943953533,0.141772494398471,0.139555072112525,0.146315102612579,1,1064.62219544028,2134
93,4.56512682474767,0.142035485508258,0.139985319035405,0.146445433191293,1,1065.61883105763,2006
94,4.61421420996001,0.141608322823671,0.139456060123646,0.14617010866443,1,1064.36955700778,2007
95,4.66330159517235,0.141917157602548,0.13967932948996,0.146468295534268,1,1028.95280427067,1931
96,4.71238898038469,0.141392818336339,0.139257528961703,0.14597802936338,1,968.090066234342,1832
97,4.76147636559703,0.141598493744849,0.139390393530195,0.146036853236723,1,966.843928520434,1818
98,4.81056375080937,0.141845926985044,0.13974037362595,0.146223807475538,1,966.843887017309,1821
99,4.85965113602171,0.141653731900586,0.13960621734408,0.146114747138258,1,968.337627940783,1823
100,4.90873852123405,0.141393585690974,0.139259354272469,0.145909129305382,1,965.970561897474,1936
101,4.95782590644639,0.141894435569132,0.139861836187565,0.146325370527329,1,967.717640576485,1822
102,5.00691329165873,0.141952984493739,0.1398664836361,0.146332703270049,1,967.092443211499,1823
103,5.05600067687107,0.141437630526312,0.139298085104721,0.146002058946344,1,967.962530508119,1824
104,5.10508806208341,0.141747849486818,0.139605787978306,0.146189568043953,1,966.469693658567,1818
105,5.15417544729575,0.141910917914804,0.139893709704273,0.146320183291114,1,967.964612796937,1938
106,5.20326283250809,0.141520534076494,0.139347437674879,0.146075826680392,1,967.464565513411,1820
107,5.25235021772044,0.141755733066465,0.139583609262872,0.146169341694704,1,967.216758962515,1822
108,5.30143760293278,0.141585265751226,0.139502709615619,0.146106151556895,1,966.843664942404,1940
109,5.35052498814512,0.141765083953105,0.139600101462812,0.146253239696205,1,967.217657353697,1819
110,5.39961237335746,0.141977934092431,0.13991006807582,0.146383548946512,1,967.341651621929,1823
111,5.4486997585698,0.141759723535923,0.139652155520453,0.146217270755505,1,967.838450830292,1825
112,5.49778714378214,0.141787623900667,0.139762853971736,0.146207366464883,1,967.714223466412,1825
113,5.54687452899448,0.141595331947295,0.139454273204595,0.146074336669187,1,967.340294281734,1821
114,5.59596191420682,0.141681292151327,0.139636440030871,0.146101184817331,1,967.216624061239,1820
115,5.64504929941916,0.141326585814189,0.139066136386851,0.145901203488765,1,966.967625346937,1821
116,5.6941366846315,0.14185840618551,0.139792356457111,0.146246868228448,1,966.969150506253,1941
117,5.74322406984384,0.141822087156785,0.139555820535319,0.14623486791495,1,967.839517834069,1823
118,5.79231145505618,0.141518803866335,0.139362250544538,0.146050207518663,1,967.588918667252,1819
119,5.84139884026852,0.141662796713699,0.139481928254599,0.146097129725451,1,967.21693630422,1940
120,5.89048622548086,0.141680339987757,0.13959909393924,0.146135313604498,1,967.839243147027,1823
121,5.9395736106932,0.141503602052456,0.139355781099023,0.146071094828949,1,966.592978032423,1822
122,5.98866099590554,0.142062685620516,0.139925527324674,0.146302477831872,1,968.338306677256,1826
123,6.03774838111788,0.141298753202637,0.139101900505815,0.145950360139658,1,966.592018198044,1818
124,6.08683576633022,0.142232990892265,0.140179798525031,0.146433093033917,1,968.339107611561,1939
125,6.13592315154256,0.141379813539682,0.139162278577479,0.14601866835309,1,967.214420958691,1822
126,6.18501053675491,0.141906777601599,0.139727018937847,0.146229342069132,1,968.212941500327,1822
127,6.23409792196725,0.141370895991382,0.139117818756867,0.146002329472893,1,966.965718981167,1825
