node,active_e_rad
0,0.332504273104673
1,0.332627404311081
2,0.332750535517489
3,0.332873666723898
4,0.332996797930306
5,0.332590866608299
6,0.332184935286293
7,0.331779003964287
8,0.33137307264228
9,0.331841414267685
10,0.33230975589309
11,0.332778097518495
12,0.333246439143901
13,0.333225957578549
14,0.333205476013198
15,0.333184994447846
16,0.333164512882495
17,0.332811696150611
18,0.332458879418727
19,0.332106062686844
20,0.33175324595496
21,0.331893663954372
22,0.332034081953783
23,0.332174499953195
24,0.332314917952607
25,0.33220712867216
26,0.332099339391713
27,0.331991550111266
28,0.331883760830818
29,0.332051712339084
30,0.332219663847349
31,0.332387615355615
32,0.33255556686388
33,0.332621534530936
34,0.332687502197992
35,0.332753469865049
36,0.332819437532105
37,0.332735625257205
38,0.332651812982305
39,0.332568000707405
40,0.332484188432505
41,0.332474191417786
42,0.332464194403067
43,0.332454197388348
44,0.332444200373629
45,0.332421789797986
46,0.332399379222343
47,0.332376968646699
48,0.332354558071056
49,0.332343356712866
50,0.332332155354676
51,0.332320953996487
52,0.332309752638297
53,0.332313650481572
54,0.332317548324847
55,0.332321446168122
56,0.332325344011397
57,0.332389248326453
58,0.332453152641509
59,0.332517056956565
60,0.332580961271621
61,0.332545151820858
62,0.332509342370095
63,0.332473532919331
64,0.332437723468568
65,0.332548362696821
66,0.332659001925074
67,0.332769641153327
68,0.332880280381581
69,0.332792304128835
70,0.33270432787609
71,0.332616351623345
72,0.3325283753706
73,0.332434651203995
74,0.332340927037391
75,0.332247202870787
76,0.332153478704182
77,0.33235366344172
78,0.332553848179259
79,0.332754032916797
80,0.332954217654335
81,0.332851378051185
82,0.332748538448035
83,0.332645698844884
84,0.332542859241734
85,0.332355729062092
86,0.33216859888245
87,0.331981468702808
88,0.331794338523166
89,0.33178297377949
90,0.331771609035814
91,0.331760244292138
92,0.331748879548462
93,0.331914399083606
94,0.332079918618749
95,0.332245438153892
96,0.332410957689035
97,0.33237894819204
98,0.332346938695044
99,0.332314929198049
100,0.332282919701053
101,0.332336292201241
102,0.332389664701429
103,0.332443037201617
104,0.332496409701805
105,0.332257732036075
106,0.332019054370346
107,0.331780376704617
108,0.331541699038887
109,0.33167515311852
110,0.331808607198152
111,0.331942061277784
112,0.332075515357417
113,0.332292144205228
114,0.33250877305304
115,0.332725401900851
116,0.332942030748663
117,0.332859290214094
118,0.332776549679525
119,0.332693809144956
120,0.332611068610387
121,0.332596987233844
122,0.332582905857302
123,0.332568824480759
124,0.332554743104217
125,0.332557902794088
126,0.332561062483959
127,0.33256422217383
128,0.332567381863701
129,0.332473404063765
130,0.332379426263829
131,0.332285448463892
132,0.332191470663956
133,0.332078317798842
134,0.331965164933729
135,0.331852012068615
136,0.331738859203502
137,0.331885726802161
138,0.332032594400821
139,0.332179461999481
140,0.33232632959814
141,0.332514865201186
142,0.332703400804231
143,0.332891936407277
144,0.333080472010322
145,0.332904891791368
146,0.332729311572413
147,0.332553731353458
148,0.332378151134503
149,0.332345224819237
150,0.332312298503971
151,0.332279372188705
152,0.332246445873439
153,0.332393414017539
154,0.332540382161639
155,0.332687350305739
156,0.332834318449839
157,0.332633027085043
158,0.332431735720248
159,0.332230444355453
160,0.332029152990658
161,0.332217086308968
162,0.332405019627277
163,0.332592952945587
164,0.332780886263896
165,0.332578164553296
166,0.332375442842695
167,0.332172721132095
168,0.331969999421494
169,0.332149618337854
170,0.332329237254213
171,0.332508856170573
172,0.332688475086933
173,0.332533121199348
174,0.332377767311763
175,0.332222413424179
176,0.332067059536594
177,0.332119721085083
178,0.332172382633571
179,0.332225044182059
180,0.332277705730548
181,0.332378681265893
182,0.332479656801238
183,0.332580632336583
184,0.332681607871928
185,0.332619077202495
186,0.332556546533062
187,0.332494015863629
188,0.332431485194196
189,0.332348989352608
190,0.332266493511021
191,0.332183997669433
192,0.332101501827845
193,0.332199579769313
194,0.33229765771078
195,0.332395735652248
196,0.332493813593715
