node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,0.0793083948552124,0.0786375079393849,0.0870727971639349,1
1,0.098174770424681,0.0795326810106235,0.0782791903010151,0.0870018931351235,1
2,0.196349540849362,0.0791389129966378,0.0782533812417489,0.0870565080688084,1
3,0.294524311274043,0.0794444040769946,0.0785289447755412,0.0871334323996041,1
4,0.392699081698724,0.0801828181150527,0.078722831215806,0.0869741000977361,1
5,0.490873852123405,0.0795525178806362,0.0781836620001716,0.0870385019647353,1
6,0.589048622548086,0.0807253169477927,0.079134440022268,0.0872626691846362,1
7,0.687223392972767,0.0802908912788425,0.0786301423384784,0.0872234227897605,1
8,0.785398163397448,0.0802707138283681,0.0791750312254482,0.0873337940130865,1
9,0.883572933822129,0.0803306753405436,0.0786945630076873,0.0872912206824866,1
10,0.98174770424681,0.07991934472137,0.0786765751244337,0.0872108851092163,1
11,1.07992247467149,0.0802590250784273,0.0787120250416565,0.0870894268712297,1
12,1.17809724509617,0.0792537968022738,0.0785554523604372,0.0871348571449228,1
13,1.27627201552085,0.079870707706649,0.0787971897022461,0.0870878735506006,1
14,1.37444678594553,0.0797786119418015,0.0786717542180466,0.0871347957482382,1
15,1.47262155637022,0.0793263307766431,0.078599524581841,0.0871732134393033,1
16,1.5707963267949,0.0794567374965171,0.0785253385903477,0.0870564880576332,1
17,1.66897109721958,0.080167902970294,0.0785339436884822,0.087197394958088,1
18,1.76714586764426,0.0799013785295066,0.0787054703072864,0.0871839088192151,1
19,1.86532063806894,0.0794455246148043,0.0787029392706903,0.0871608374524166,1
20,1.96349540849362,0.0800893392454126,0.0788118419403154,0.0871788913215476,1
21,2.0616701789183,0.0794837323145309,0.0782070471758002,0.0869550742115634,1
22,2.15984494934298,0.0798871641855922,0.0786462104376117,0.0869957696573783,1
23,2.25801971976766,0.0802327106067526,0.0785671680916758,0.087240713220409,1
24,2.35619449019234,0.0795567550604695,0.078426202470517,0.0871015441298032,1
25,2.45436926061703,0.0795066092669884,0.0789748509485181,0.0871597087973427,1
26,2.55254403104171,0.0793979076184943,0.0784489986738798,0.0871228835798814,1
27,2.65071880146639,0.0802490988955708,0.0791433642139606,0.087259742985961,1
28,2.74889357189107,0.079242017228786,0.0784664405520659,0.086998465121046,1
29,2.84706834231575,0.0790608296483136,0.0786778218722654,0.0871089897144247,1
30,2.94524311274043,0.0803694479150734,0.0788794546078991,0.0871719086545981,1
31,3.04341788316511,0.0792115120438148,0.0784041094027413,0.0871309572502874,1
32,3.14159265358979,0.0797045302389491,0.0790534681757075,0.0872279717612013,1
33,3.23976742401447,0.079190201714406,0.0786716363062316,0.087257651697543,1
34,3.33794219443916,0.0797622289285353,0.0787893224921623,0.0872374621702533,1
35,3.43611696486384,0.079263253950166,0.0784893426662236,0.0872049648275809,1
36,3.53429173528852,0.0797093747627835,0.078795017010182,0.0870709806075437,1
37,3.6324665057132,0.0793366977964114,0.0786463632472113,0.0871396850583882,1
38,3.73064127613788,0.0807938024401339,0.0791009219377564,0.0871546595350851,1
39,3.82881604656256,0.0795403061114337,0.0783740791912632,0.0870445852860671,1
40,3.92699081698724,0.0791919781500636,0.0791200937198831,0.0870119664718223,1
41,4.02516558741192,0.0790321018559193,0.0789649425416338,0.0871124028211002,1
42,4.1233403578366,0.0789773564382799,0.078356753969545,0.0870763129787488,1
43,4.22151512826128,0.0789724844454077,0.0785760310427158,0.0870203320596315,1
44,4.31968989868597,0.0805713095824545,0.0788397257363206,0.0871380657832676,1
45,4.41786466911065,0.0814093520356895,0.0782167033154639,0.0871808306444928,1
46,4.51603943953533,0.0799833990565079,0.0789365487878123,0.0872726563810741,1
47,4.61421420996001,0.0798733521932921,0.0787894764036635,0.0872601239175497,1
48,4.71238898038469,0.0793768794477853,0.0785512316711546,0.0871906237673062,1
49,4.81056375080937,0.0804988605906579,0.0787905718689682,0.0871511990837472,1
50,4.90873852123405,0.0800278318331369,0.0784503163243274,0.0871066496441384,1
51,5.00691329165873,0.0794113597641094,0.0785654236863973,0.0871743785492435,1
52,5.10508806208341,0.0800731260251475,0.0787301569221752,0.0871387776373523,1
53,5.20326283250809,0.0799525261796207,0.0788040292691724,0.0871534311638856,1
54,5.30143760293278,0.0795929494908872,0.0783786086251987,0.0872563539620998,1
55,5.39961237335746,0.0800277909401288,0.0786752063490682,0.0871467604539032,1
56,5.49778714378214,0.0806210128165562,0.0790818536619138,0.0872670690873217,1
57,5.59596191420682,0.0799961798096172,0.0783777471525742,0.0871349631956446,1
58,5.6941366846315,0.0800947283972354,0.0789464293665896,0.0872109825884881,1
59,5.79231145505618,0.0794761790483213,0.078439988058625,0.0871268063704755,1
60,5.89048622548086,0.0792684987355192,0.0784178498243319,0.0870577632224183,1
61,5.98866099590554,0.0795586248872883,0.0786148854414518,0.0870374886775006,1
62,6.08683576633022,0.0796965025117499,0.0789319910536173,0.0871983834553953,1
63,6.18501053675491,0.0789068731802348,0.0781248234880143,0.0870787004747974,1
