case_id,group,expected_class,case_status,stop_time_s,evaluation_start_s,sample_count,evaluation_sample_count,valid_sample_count,valid_fraction,timestamp_valid_fraction,residual_ratio_valid_fraction,rmse_e_rad,rmse_e_deg,rk2_rmse_e_rad,heun_rmse_e_rad,predictor_floor_e_rad,predictor_floor_e_deg,mean_estimation_error_e_rad,mean_estimation_error_e_deg,mean_estimate_e_rad,mean_truth_error_e_rad,commanded_fixed_error_e_rad,commanded_fixed_error_e_deg,residual_rms_A,mean_residual_ratio,voltage_reconstruction_rms_V,mean_abs_speed_error_e_radps,mechanical_cycles_evaluated,simulation_elapsed_s
fixed_05deg_e,fixed_error,ideal,PASS,3.513255,1,70265,50265,50265,1,1,1,0.0926231881995417,5.30691776887967,0.101687159503058,0.101977947943232,0.0349577444919306,2.00293122068433,-5.02620519394047e-05,-0.00287980344579522,0.0872927881524977,0.0873676914097138,0.0872664625997165,5,3.1769985961961,1.00102902441987,1.40734752086587e-15,NaN,3.99996956500422,50.7541885
