case_id,group,expected_class,case_status,stop_time_s,evaluation_start_s,sample_count,evaluation_sample_count,valid_sample_count,valid_fraction,timestamp_valid_fraction,residual_ratio_valid_fraction,rmse_e_rad,rmse_e_deg,rk2_rmse_e_rad,heun_rmse_e_rad,predictor_disagreement_e_rad,predictor_disagreement_e_deg,predictor_floor_e_rad,predictor_floor_e_deg,mean_estimation_error_e_rad,mean_estimation_error_e_deg,mean_estimate_e_rad,mean_truth_error_e_rad,commanded_fixed_error_e_rad,commanded_fixed_error_e_deg,residual_rms_A,mean_residual_ratio,voltage_reconstruction_rms_V,voltage_ab_independent_evaluation,voltage_ab_selected_source,voltage_ab_gate_source,voltage_ab_selected_branch_rmse_e_rad,voltage_ab_selected_branch_rmse_e_deg,voltage_ab_reconstructed_branch_rmse_e_rad,voltage_ab_reconstructed_branch_rmse_e_deg,voltage_ab_plant_evaluation_branch_rmse_e_rad,voltage_ab_plant_evaluation_branch_rmse_e_deg,voltage_ab_pseudo_angle_delta_rms_e_rad,voltage_ab_pseudo_angle_delta_rms_e_deg,voltage_ab_pseudo_angle_delta_mean_e_rad,voltage_ab_pseudo_angle_delta_mean_e_deg,voltage_ab_residual_delta_rms_A,voltage_ab_voltage_delta_rms_V,voltage_ab_branches_numerically_distinct,mean_abs_speed_error_e_radps,mechanical_cycles_evaluated,simulation_elapsed_s
nonideal_combined,nonideal,nonideal,PASS,3.513305,1,70266,50265,50265,1,1,1,0.0281807173403436,1.61463616725282,0.028675647893463,0.028675647893463,0.00827411044322258,0.474071607621773,NaN,NaN,0.00152962035384266,0.087640790532492,-0.0165377436274099,-0.0179741597539507,0,0,0.550904003539633,1.07931803589801,0.0497429247859929,1,reconstructed,reconstructed_deployment_only,0.0281807173403436,1.61463616725282,0.0281807173403436,1.61463616725282,0.0152950931681574,0.876344285794797,0.0261474178430844,1.4981366875738,-0.00608024459186062,-0.348372353520857,0.0384908112554876,0.0497429247859929,1,NaN,4.00004914247576,32.6218706
