node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,0.0725274130071521,0.0717451482118014,0.0765589475414,1,1911.3141424173,3711
1,0.098174770424681,0.0855719713089888,0.0840323854881871,0.0897548899624917,1,1935.21551569521,3881
2,0.196349540849362,0.0969634121925526,0.0955836406284903,0.100650074982036,1,1962.65451414328,3934
3,0.294524311274043,0.103699294315149,0.102165201051845,0.107330417130992,1,1984.43186967445,3856
4,0.392699081698724,0.10548994093211,0.103995181934338,0.109393293442157,1,1995.14935489812,3883
5,0.490873852123405,0.103938512792597,0.102497824629137,0.107647957731894,1,1995.94074083907,4000
6,0.589048622548086,0.0979685864422285,0.0966685223498215,0.101735540491874,1,1987.98529235347,3864
7,0.687223392972767,0.0876389442459306,0.0863083419431329,0.0915925289717281,1,1971.15487041501,3830
8,0.785398163397448,0.0740571426150741,0.0730327018087255,0.0779817106936102,1,1949.67284864093,3789
9,0.883572933822129,0.0568025014190207,0.056036883209019,0.0612836354943312,1,1927.51063016821,3748
10,0.98174770424681,0.0392389218999826,0.0385679012332178,0.0429994026028735,1,1909.76405703733,3831
11,1.07992247467149,0.0169728761370444,0.0167246156372665,0.0216583785723928,1,1897.35014300907,3687
12,1.17809724509617,-0.00420254200663943,-0.00408805471660739,0.000108239031449975,1,1892.76832056186,3682
13,1.27627201552085,-0.0262918635888868,-0.0259614692562236,-0.0216210422125666,1,1898.55719039311,3694
14,1.37444678594553,-0.0472809792186795,-0.0467469806287059,-0.0423765266669619,1,1911.29638095121,3949
15,1.47262155637022,-0.065578645034269,-0.0645488326105669,-0.0610260591100076,1,1932.72894433443,3755
16,1.5707963267949,-0.0830931710916132,-0.0819240678332104,-0.0780340702653754,1,1957.25274826219,3804
17,1.66897109721958,-0.0968663683414817,-0.0954997150781002,-0.0918142904242811,1,1982.51396169382,3857
18,1.76714586764426,-0.106879913024578,-0.105400614684786,-0.101741158320665,1,2003.17048167164,3896
19,1.86532063806894,-0.112592425841613,-0.111008143266485,-0.107529410657233,1,2017.74086337182,3918
20,1.96349540849362,-0.114758905124447,-0.113109553986182,-0.109543790684469,1,2021.01217779869,3929
21,2.0616701789183,-0.112348466612875,-0.110835727943825,-0.107193514370028,1,2012.43240190468,4153
22,2.15984494934298,-0.105881438671694,-0.104440428103587,-0.100760004546124,1,1993.11820376491,3872
23,2.25801971976766,-0.0953612434909465,-0.0939893152763523,-0.0903405649344124,1,1967.60427403106,3827
24,2.35619449019234,-0.0815797800091559,-0.0801820237434639,-0.076696989720785,1,1936.93395887798,3767
25,2.45436926061703,-0.0652000607914187,-0.0647747086290642,-0.0603382244781358,1,1908.8151089448,3712
26,2.55254403104171,-0.046415215954659,-0.0456129158814795,-0.0416731588071802,1,1883.17377795783,3664
27,2.65071880146639,-0.0258425901596469,-0.0255850715451168,-0.0212054580331162,1,1865.29787659466,3740
28,2.74889357189107,-0.00436178627394791,-0.00429925798013134,8.13145003807252e-05,1,1856.30562509667,3610
29,2.84706834231575,0.0168289721297566,0.0166028666916682,0.0212645055074604,1,1857.31304357891,3724
