node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,0.0826048011446897,0.0813655945424232,0.0870727971639349,1,1942.07122981116,3775
1,0.098174770424681,0.0825338163666456,0.0813723806509379,0.0870018931351235,1,1941.94528735623,3890
2,0.196349540849362,0.0825375754257714,0.0813660870822938,0.0870565080688084,1,1941.9461829715,3898
3,0.294524311274043,0.082746633794128,0.0816033932567588,0.0871334323996041,1,1942.5065715481,3776
4,0.392699081698724,0.0824585822659509,0.0812160372214868,0.0869741000977361,1,1942.19275321982,3773
5,0.490873852123405,0.0825018473550979,0.0813404259388413,0.0870385019647353,1,1942.44316155862,3894
6,0.589048622548086,0.082934149929679,0.0816902141934692,0.0872626691846362,1,1942.75409603161,3776
7,0.687223392972767,0.0826804714915143,0.081473372231448,0.0872234227897605,1,1942.56616437779,3779
8,0.785398163397448,0.0829369975184026,0.0818200887227992,0.0873337940130865,1,1943.49969907615,3779
9,0.883572933822129,0.0828497198948469,0.0815942377079824,0.0872912206824866,1,1943.18659130061,3777
10,0.98174770424681,0.0827493625595846,0.0816023943764601,0.0872108851092163,1,1942.81445683274,3893
11,1.07992247467149,0.0825835941742831,0.0812742838997295,0.0870894268712297,1,1942.9401859792,3778
12,1.17809724509617,0.0826656092069711,0.0815250023922423,0.0871348571449228,1,1943.31217852839,3782
13,1.27627201552085,0.0826149710504652,0.0813645592884591,0.0870878735506006,1,1943.00022673084,3778
14,1.37444678594553,0.0826736890686853,0.0814379184899384,0.0871347957482382,1,1942.31781483197,4010
15,1.47262155637022,0.0827697074187691,0.0816427474465583,0.0871732134393033,1,1942.8160427378,3777
16,1.5707963267949,0.0825073827270364,0.0813349698916602,0.0870564880576332,1,1943.25010519822,3777
17,1.66897109721958,0.0827583692533222,0.0816157419963355,0.087197394958088,1,1943.12560673169,3778
18,1.76714586764426,0.0827140245063102,0.0814371535540152,0.0871839088192151,1,1943.24944850214,3780
19,1.86532063806894,0.0826732923220863,0.0815163613673865,0.0871608374524166,1,1943.1878787273,3780
