node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
0,0,-0.00426376436389263,-0.00409768797351899,9.44779594909745e-05,1,970.322833011819,1828
1,0.0490873852123405,-0.00495461218402552,-0.00497650791922304,-0.00024673396989101,1,969.449319442696,1827
2,0.098174770424681,-0.00400614985413359,-0.00387191946346865,0.000182746820962158,1,969.950250937524,1826
3,0.147262155637022,-0.00511313945083432,-0.00516921574362005,-0.000343918891426344,1,969.82381036227,1944
4,0.196349540849362,-0.00435060326506548,-0.00421565710973381,-8.38651894721687e-06,1,969.326960693857,1826
5,0.245436926061703,-0.0044105708196227,-0.00427939450598552,7.1277587760101e-05,1,970.074588372832,1948
6,0.294524311274043,-0.00465173561060718,-0.00460304444546191,-0.000133365301963335,1,969.699843984982,1826
7,0.343611696486384,-0.00436766609529681,-0.00415088162491048,7.44928185604145e-05,1,969.700477163113,1824
8,0.392699081698724,-0.00463759901305303,-0.00456724563616538,-6.60632354775746e-05,1,969.450842200847,1827
9,0.441786466911065,-0.00413496322623633,-0.00399880041660448,0.000216434119353212,1,969.825733810812,1944
10,0.490873852123405,-0.00466094031851699,-0.00478860382688654,-0.000115462869497954,1,969.574905640942,1946
11,0.539961237335746,-0.0040733427785268,-0.0039502026085076,0.000228244701580264,1,969.826298613044,1822
12,0.589048622548086,-0.00453568069855674,-0.00444761286928337,6.98898260300988e-05,1,969.699987682366,1939
13,0.638136007760427,-0.00435553846998817,-0.00431027722825197,4.88287222648538e-05,1,969.451260212269,1826
14,0.687223392972767,-0.00449933934849423,-0.00437286164071216,6.67064277036251e-05,1,970.198995692766,1947
15,0.736310778185108,-0.00429874969243404,-0.00430237446277184,0.000141768572616669,1,969.45076412815,1828
16,0.785398163397448,-0.0042063112991111,-0.00408192640762246,0.000170429236490096,1,970.322869329368,1828
17,0.834485548609789,-0.0051172144807637,-0.0051390341737468,-0.000376386635087913,1,969.947178397771,1825
18,0.883572933822129,-0.0040511009872605,-0.00375692857475714,0.000306885387535581,1,969.451607095411,1946
19,0.93266031903447,-0.00456186484539483,-0.00461914828525436,2.13955195777482e-05,1,970.197801687932,1832
20,0.98174770424681,-0.0041210367569409,-0.00402616902802769,0.000280513719318973,1,969.824838078697,1827
21,1.03083508945915,-0.00438675520589812,-0.00431058214817074,0.000103488934197368,1,970.322306538412,1939
22,1.07992247467149,-0.00468862515327236,-0.00454214934900034,-0.000117996585849922,1,969.574453130498,1827
23,1.12900985988383,-0.00449612435522861,-0.00446091068966795,-5.91836725568859e-06,1,970.072720623414,1828
24,1.17809724509617,-0.00411211763987823,-0.00399522318707803,0.000237112195448699,1,970.323269756422,1830
25,1.22718463030851,-0.00446770146822733,-0.00437300766945854,1.68279846013475e-05,1,970.32114644521,1829
26,1.27627201552085,-0.00462558808514794,-0.00456556517005152,-0.0001026767580175,1,969.448884973525,1824
27,1.32535940073319,-0.00428576786401087,-0.00425728174826305,0.000129369061194638,1,970.821560481708,1945
28,1.37444678594553,-0.00468059210873271,-0.00457013096003393,-8.70077106893031e-05,1,969.449385686899,1826
29,1.42353417115788,-0.00413566846717115,-0.00399481817265853,0.000171195430095195,1,970.198430690765,1946
30,1.47262155637022,-0.00480230242169228,-0.00487935920550708,-0.000127829946053084,1,970.072485849197,1824
31,1.52170894158256,-0.00415205218122404,-0.00387799698897371,0.000169467974730394,1,970.073419184284,1825
32,1.5707963267949,-0.00482692319539013,-0.00490786069019588,-0.000146498372603529,1,970.321278554074,1829
33,1.61988371200724,-0.00415563540655337,-0.00393254094573493,0.000226974944186252,1,970.321662215276,1829
34,1.66897109721958,-0.00450638345646989,-0.00450493825157222,4.52904373402554e-05,1,970.444573388277,1828
