node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,node_weight,node_hits
39,3.82881604656256,0.141522966720496,0.139264788869191,0.145942942216804,1,1943.53098170226,3811
40,3.92699081698724,0.141409647155016,0.139248559400792,0.145886633110241,1,2077.85938023868,4004
41,4.02516558741192,0.141409414911051,0.139146187392119,0.145944640576945,1,2128.06318551019,4134
42,4.1233403578366,0.141301715880211,0.139144443645055,0.145941786362365,1,2127.50473949011,4134
43,4.22151512826128,0.141710467263454,0.139606172592318,0.146168688103348,1,2128.43754866461,4267
44,4.31968989868597,0.141786273672275,0.139588442327756,0.146138867470684,1,2129.181524083,4142
45,4.41786466911065,0.141451259433077,0.139423220773717,0.146062947420449,1,2129.24324741616,4137
46,4.51603943953533,0.141907159554534,0.139779142184298,0.14631899527319,1,2129.24478984181,4142
47,4.61421420996001,0.141832503477702,0.139690739165066,0.146312227035754,1,2111.65537467192,4061
48,4.71238898038469,0.141492234772653,0.139289087397538,0.146120790883569,1,1965.98843262989,3869
49,4.81056375080937,0.141805772738026,0.139697595703953,0.146149790313494,1,1934.43466524791,3757
50,4.90873852123405,0.14150889278208,0.139430195220091,0.146064742323438,1,1933.99819615611,3762
51,5.00691329165873,0.141877035907126,0.13978943355557,0.146248165965453,1,1934.9325287538,3761
52,5.10508806208341,0.141673288082454,0.139564543673302,0.146175333590436,1,1934.4332653111,3762
53,5.20326283250809,0.141703781588826,0.139569306000559,0.146160314585047,1,1935.05525139314,3877
54,5.30143760293278,0.141620424316845,0.139488894811597,0.146158731289257,1,1934.06087310051,3760
55,5.39961237335746,0.141930883854602,0.139826591654221,0.146309392035967,1,1934.86970571393,3761
56,5.49778714378214,0.141744195282775,0.13968601825405,0.146176596282571,1,1935.30359602243,3763
57,5.59596191420682,0.14149937600886,0.139371306147537,0.146044487642682,1,1934.37058387557,3759
58,5.6941366846315,0.141765611816901,0.139600029375649,0.146157469428007,1,1934.37272209675,3761
59,5.79231145505618,0.141622924463726,0.139413260123861,0.146108112390906,1,1935.1171457364,3879
60,5.89048622548086,0.141621263950515,0.13952463296265,0.146109727400089,1,1934.74420031534,3762
61,5.98866099590554,0.141728722969373,0.139554717195215,0.14615673411723,1,1934.93080479249,3759
62,6.08683576633022,0.14181793367943,0.139714467387803,0.146208975162141,1,1935.24232718993,3759
63,6.18501053675491,0.14161439580336,0.13937241884858,0.146119984395004,1,1935.30301147026,3762
