node,active_e_rad
0,-0.00518901857883556
1,-0.0025848719626787
2,1.92746534781654e-05
3,0.00262342126963503
4,0.00522756788579189
5,0.00783171450194875
6,0.0104358611181056
7,0.0130400077342625
8,0.0156441543504193
9,0.0182403750492576
10,0.0208365957480958
11,0.023432816446934
12,0.0260290371457722
13,0.0286252578446105
14,0.0312214785434487
15,0.0338176992422869
16,0.0364139199411251
17,0.0389440908465705
18,0.0414742617520159
19,0.0440044326574613
20,0.0465346035629067
21,0.0490647744683521
22,0.0515949453737975
23,0.0541251162792429
24,0.0566552871846883
25,0.0592494331770498
26,0.0618435791694113
27,0.0644377251617728
28,0.0670318711541343
29,0.0696260171464957
30,0.0722201631388572
31,0.0748143091312187
32,0.0774084551235802
33,0.0797404368605404
34,0.0820724185975007
35,0.0844044003344609
36,0.0867363820714211
37,0.0890683638083813
38,0.0914003455453415
39,0.0937323272823018
40,0.096064309019262
41,0.0983280833622538
42,0.100591857705246
43,0.102855632048237
44,0.105119406391229
45,0.107383180734221
46,0.109646955077213
47,0.111910729420205
48,0.114174503763196
49,0.116219447033126
50,0.118264390303056
51,0.120309333572986
52,0.122354276842916
53,0.124399220112846
54,0.126444163382776
55,0.128489106652706
56,0.130534049922636
57,0.132633019527155
58,0.134731989131673
59,0.136830958736191
60,0.138929928340709
61,0.141028897945227
62,0.143127867549746
63,0.145226837154264
64,0.147325806758782
65,0.149013840325535
66,0.150701873892288
67,0.152389907459042
68,0.154077941025795
69,0.155765974592548
70,0.157454008159301
71,0.159142041726054
72,0.160830075292807
73,0.162315589851516
74,0.163801104410225
75,0.165286618968934
76,0.166772133527643
77,0.168257648086352
78,0.169743162645061
79,0.171228677203771
80,0.17271419176248
81,0.174298686416502
82,0.175883181070525
83,0.177467675724548
84,0.179052170378571
85,0.180636665032594
86,0.182221159686617
87,0.18380565434064
88,0.185390148994662
89,0.186387316531722
90,0.187384484068781
91,0.188381651605841
92,0.1893788191429
93,0.190375986679959
94,0.191373154217019
95,0.192370321754078
96,0.193367489291138
97,0.194345941407715
98,0.195324393524293
99,0.196302845640871
100,0.197281297757449
101,0.198259749874027
102,0.199238201990604
103,0.200216654107182
104,0.20119510622376
105,0.201761153999072
106,0.202327201774385
107,0.202893249549697
108,0.20345929732501
109,0.204025345100322
110,0.204591392875634
111,0.205157440650947
112,0.205723488426259
113,0.206392361562066
114,0.207061234697873
115,0.207730107833681
116,0.208398980969488
117,0.209067854105295
118,0.209736727241102
119,0.210405600376909
120,0.211074473512716
121,0.21107808222615
122,0.211081690939585
123,0.21108529965302
124,0.211088908366454
125,0.211092517079889
126,0.211096125793324
127,0.211099734506758
128,0.211103343220193
129,0.211282607543841
130,0.21146187186749
131,0.211641136191138
132,0.211820400514787
133,0.211999664838435
134,0.212178929162083
135,0.212358193485732
136,0.21253745780938
137,0.211977081211349
138,0.211416704613319
139,0.210856328015288
140,0.210295951417257
141,0.209735574819226
142,0.209175198221196
143,0.208614821623165
144,0.208054445025134
145,0.207368049642247
146,0.20668165425936
147,0.205995258876472
148,0.205308863493585
149,0.204622468110698
150,0.20393607272781
151,0.203249677344923
152,0.202563281962036
153,0.201699495039965
154,0.200835708117895
155,0.199971921195824
156,0.199108134273753
157,0.198244347351683
158,0.197380560429612
159,0.196516773507541
160,0.195652986585471
161,0.194372553615943
162,0.193092120646416
163,0.191811687676889
164,0.190531254707362
165,0.189250821737835
166,0.187970388768307
167,0.18668995579878
168,0.185409522829253
169,0.184245174782707
170,0.18308082673616
171,0.181916478689614
172,0.180752130643068
173,0.179587782596522
174,0.178423434549975
175,0.177259086503429
176,0.176094738456883
177,0.174450038792483
178,0.172805339128083
179,0.171160639463684
180,0.169515939799284
181,0.167871240134884
182,0.166226540470484
183,0.164581840806085
184,0.162937141141685
185,0.161113740309498
186,0.15929033947731
187,0.157466938645123
188,0.155643537812935
189,0.153820136980748
190,0.151996736148561
191,0.150173335316373
192,0.148349934484186
193,0.146529780470576
194,0.144709626456967
195,0.142889472443357
196,0.141069318429748
197,0.139249164416138
198,0.137429010402528
199,0.135608856388919
200,0.133788702375309
201,0.131513035387803
202,0.129237368400297
203,0.12696170141279
204,0.124686034425284
205,0.122410367437778
206,0.120134700450271
207,0.117859033462765
208,0.115583366475259
209,0.11335108625505
210,0.11111880603484
211,0.108886525814631
212,0.106654245594422
213,0.104421965374212
214,0.102189685154003
215,0.0999574049337938
216,0.0977251247135844
217,0.095185393799539
218,0.0926456628854936
219,0.0901059319714479
220,0.0875662010574025
221,0.085026470143357
222,0.0824867392293116
223,0.0799470083152661
224,0.0774072774012206
225,0.0750772338321184
226,0.0727471902630162
227,0.0704171466939139
228,0.0680871031248117
229,0.0657570595557096
230,0.0634270159866072
231,0.061096972417505
232,0.0587669288484028
233,0.0560386339233444
234,0.0533103389982861
235,0.0505820440732277
236,0.0478537491481693
237,0.045125454223111
238,0.0423971592980526
239,0.0396688643729943
240,0.0369405694479359
241,0.0343334636852435
242,0.0317263579225512
243,0.0291192521598589
244,0.0265121463971665
245,0.0239050406344742
246,0.0212979348717819
247,0.0186908291090896
248,0.0160837233463972
249,0.0134007462105151
250,0.010717769074633
251,0.00803479193875069
252,0.00535181480286862
253,0.00266883766698646
254,-1.41394688956869e-05
255,-0.00269711660477784
256,-0.00538009374065999
257,-0.00814286755391782
258,-0.0109056413671756
259,-0.0136684151804335
260,-0.0164311889936913
261,-0.0191939628069491
262,-0.0219567366202069
263,-0.0247195104334648
264,-0.0274822842467226
265,-0.0300118610690211
266,-0.0325414378913196
267,-0.0350710147136181
268,-0.0376005915359166
269,-0.0401301683582151
270,-0.0426597451805136
271,-0.0451893220028122
272,-0.0477188988251107
