node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,-0.00561438535516315,-0.00518901857883556,0.000124382882351758,1
1,0.098174770424681,0.0158139088172697,0.0156441543504193,0.0213621162241268,1
2,0.196349540849362,0.0367013115269068,0.0364139199411251,0.0422179577748415,1
3,0.294524311274043,0.0580152776413299,0.0566552871846883,0.063100221371531,1
4,0.392699081698724,0.0789894906655741,0.0774084551235802,0.0833687189833041,1
5,0.490873852123405,0.0980299968170617,0.096064309019262,0.103123099446687,1
6,0.589048622548086,0.116021380025118,0.114174503763196,0.120884764269264,1
7,0.687223392972767,0.131988623163662,0.130534049922636,0.138099106482445,1
8,0.785398163397448,0.149208474564047,0.147325806758782,0.154228572913395,1
9,0.883572933822129,0.163200928797684,0.160830075292807,0.168182052080366,1
10,0.98174770424681,0.174828949670705,0.17271419176248,0.181224765877028,1
11,1.07992247467149,0.187491588029247,0.185390148994662,0.192898581693938,1
12,1.17809724509617,0.195933683430964,0.193367489291138,0.201763986868566,1
13,1.27627201552085,0.204874010151285,0.20119510622376,0.209548558077576,1
14,1.37444678594553,0.207502580981676,0.205723488426259,0.214787019118986,1
15,1.47262155637022,0.214055484890543,0.211074473512716,0.218565323302644,1
16,1.5707963267949,0.214428612415102,0.211103343220193,0.220197562946608,1
17,1.66897109721958,0.215573131418577,0.21253745780938,0.220026018083861,1
18,1.76714586764426,0.211770351834902,0.208054445025134,0.216659111946966,1
19,1.86532063806894,0.206006896821753,0.202563281962036,0.210873444675005,1
20,1.96349540849362,0.19983690430531,0.195652986585471,0.20377456583059,1
21,2.0616701789183,0.187806129555552,0.185409522829253,0.19447546720385,1
22,2.15984494934298,0.178683826370835,0.176094738456883,0.184094447546515,1
23,2.25801971976766,0.166180356349732,0.162937141141685,0.171010872339155,1
24,2.35619449019234,0.149978288832486,0.148349934484186,0.156513065522507,1
25,2.45436926061703,0.136496945158859,0.133788702375309,0.140929702401412,1
26,2.55254403104171,0.116711617122216,0.115583366475259,0.123068901343072,1
27,2.65071880146639,0.0983501684565947,0.0977251247135844,0.104415228958528,1
28,2.74889357189107,0.0773486596571591,0.0774072774012206,0.0848150616996844,1
29,2.84706834231575,0.0588171076314852,0.0587669288484028,0.06489128247126,1
30,2.94524311274043,0.0372833248037123,0.0369405694479359,0.0432807041242093,1
31,3.04341788316511,0.0163352652807601,0.0160837233463972,0.0216760857708745,1
32,3.14159265358979,-0.00529845855559086,-0.00538009374065999,-7.36611102575419e-05,1
33,3.23976742401447,-0.0280979641504633,-0.0274822842467226,-0.0218414089130356,1
34,3.33794219443916,-0.0477653245890355,-0.0477188988251107,-0.0434517293904093,1
35,3.43611696486384,-0.0723420968654971,-0.0714662596670907,-0.0655559435320768,1
36,3.53429173528852,-0.0902553839255064,-0.0890944279222333,-0.0849045393115253,1
37,3.6324665057132,-0.110171340154874,-0.108905113781438,-0.104387547790281,1
38,3.73064127613788,-0.129853259099762,-0.127027132816854,-0.123118302088915,1
39,3.82881604656256,-0.147175592131948,-0.143964669236743,-0.141209819284718,1
40,3.92699081698724,-0.162386485163963,-0.159198960487247,-0.156352524632207,1
41,4.02516558741192,-0.177796774262617,-0.174366815531707,-0.17079500072884,1
42,4.1233403578366,-0.189675462200487,-0.186086972387625,-0.183520128940601,1
43,4.22151512826128,-0.200856342825449,-0.197854577314718,-0.194467591967866,1
44,4.31968989868597,-0.210352517584083,-0.206457173165105,-0.203872330681443,1
45,4.41786466911065,-0.218263130972183,-0.214985367160547,-0.211522201790024,1
46,4.51603943953533,-0.218971797581656,-0.215643964027866,-0.214030067039363,1
47,4.61421420996001,-0.224847597454075,-0.221281112963118,-0.21809277057189,1
48,4.71238898038469,-0.226425698405952,-0.222486703129397,-0.219289189402631,1
49,4.81056375080937,-0.224215324035971,-0.220541347573334,-0.217603852060637,1
50,4.90873852123405,-0.218416923881806,-0.21559129694122,-0.213788824124661,1
51,5.00691329165873,-0.217377980228497,-0.213863125554461,-0.210473081367609,1
52,5.10508806208341,-0.207837231970933,-0.204844533487666,-0.201550178081672,1
53,5.20326283250809,-0.197211457585931,-0.194186669532602,-0.191893434872503,1
54,5.30143760293278,-0.18758173966875,-0.184845744599296,-0.181299729207562,1
55,5.39961237335746,-0.174240471805174,-0.171932684500417,-0.168322855077036,1
56,5.49778714378214,-0.158374855007563,-0.156219954361555,-0.15335146077873,1
57,5.59596191420682,-0.14389266099669,-0.141775135432624,-0.138135974429786,1
58,5.6941366846315,-0.127519509795243,-0.125672052072471,-0.12128592507743,1
59,5.79231145505618,-0.10727254471254,-0.105930129206526,-0.102291719152348,1
60,5.89048622548086,-0.0915316327569459,-0.0889395247909815,-0.0835049941433262,1
61,5.98866099590554,-0.0687324572421442,-0.0679114219839043,-0.0633727018631531,1
62,6.08683576633022,-0.0477787519007761,-0.0472100140896244,-0.0424794961175479,1
63,6.18501053675491,-0.0281977823946078,-0.0270812473718106,-0.0214091570946522,1
