node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid
0,0,0.139373894689197,0.137196630799349,0.146082985035002,1
1,0.098174770424681,0.140053679978144,0.137200525683189,0.146104913396233,1
2,0.196349540849362,0.139637754685919,0.137091545847668,0.14613247711373,1
3,0.294524311274043,0.139262389200309,0.137056193790686,0.146019264914115,1
4,0.392699081698724,0.139364451301557,0.136930888768254,0.14599847200199,1
5,0.490873852123405,0.140064486395621,0.137505421937621,0.146071358909524,1
6,0.589048622548086,0.139523769969269,0.136842199580358,0.145989957548595,1
7,0.687223392972767,0.139494255849306,0.137340658633733,0.146159887680204,1
8,0.785398163397448,0.138433783612939,0.137202371017544,0.146035423507535,1
9,0.883572933822129,0.139431500014258,0.137583741413828,0.146153351734639,1
10,0.98174770424681,0.138970755593528,0.137286350332503,0.146169872656978,1
11,1.07992247467149,0.138653987372831,0.137084699479807,0.145971493110425,1
12,1.17809724509617,0.139528219167564,0.137094920019182,0.146024552422787,1
13,1.27627201552085,0.137954982815366,0.13675356214785,0.146019952339394,1
14,1.37444678594553,0.139617034027385,0.137490797004223,0.146042338728555,1
15,1.47262155637022,0.139318749084088,0.136752521540517,0.145910994070216,1
16,1.5707963267949,0.139481869380644,0.137132483650162,0.146067202225579,1
17,1.66897109721958,0.140087156001856,0.137472415076871,0.146041635681844,1
18,1.76714586764426,0.138640733042217,0.136809661247382,0.145935043203991,1
19,1.86532063806894,0.139282501768607,0.137419230666197,0.146015970227922,1
20,1.96349540849362,0.139640792542416,0.137440346629951,0.146187981756564,1
21,2.0616701789183,0.138812078376267,0.137078137350848,0.146077428578246,1
22,2.15984494934298,0.139020239958835,0.137055703423741,0.146009052212637,1
23,2.25801971976766,0.1391657180087,0.137177705262032,0.145941892229921,1
24,2.35619449019234,0.139493375091066,0.137172811500449,0.1458265840157,1
25,2.45436926061703,0.138576773904544,0.136723712407202,0.145906617362507,1
26,2.55254403104171,0.139265651087741,0.137158749828973,0.146042605109385,1
27,2.65071880146639,0.138650982052582,0.137051910633429,0.14594365680047,1
28,2.74889357189107,0.138769550358534,0.137244500482168,0.146021739780704,1
29,2.84706834231575,0.138498650404163,0.137118157310877,0.145860714497873,1
30,2.94524311274043,0.138792472942325,0.137025009406165,0.145887905275954,1
31,3.04341788316511,0.138691850508232,0.13702199570686,0.14596058693299,1
32,3.14159265358979,0.138554863699438,0.137352615633899,0.14596994692853,1
33,3.23976742401447,0.138766141396867,0.136889489287773,0.145859609094618,1
34,3.33794219443916,0.139501972571141,0.137454173060473,0.14586407666817,1
35,3.43611696486384,0.138342695414003,0.13671934564686,0.145787439566781,1
36,3.53429173528852,0.138425461470845,0.137495292324427,0.145899917247483,1
37,3.6324665057132,0.139455714203375,0.136964286921954,0.145915702613478,1
38,3.73064127613788,0.138747183436495,0.137369386900791,0.145866790271378,1
39,3.82881604656256,0.138941082990484,0.136476320306262,0.145942942216804,1
40,3.92699081698724,0.138838664812662,0.137430625674132,0.145886633110241,1
41,4.02516558741192,0.139891397738822,0.137234516017077,0.145944640576945,1
42,4.1233403578366,0.139428103019135,0.137042121852826,0.145941786362365,1
43,4.22151512826128,0.139070332725886,0.137028610690479,0.146168688103348,1
44,4.31968989868597,0.138848803450751,0.137482871462847,0.146138867470684,1
45,4.41786466911065,0.138442060718061,0.136361502714701,0.146062947420449,1
46,4.51603943953533,0.139247919774203,0.137266431209195,0.14631899527319,1
47,4.61421420996001,0.141101784909566,0.137353270707251,0.146312227035754,1
48,4.71238898038469,0.140848426566026,0.137240111553992,0.146120790883569,1
49,4.81056375080937,0.13884096481989,0.136994763791742,0.146149790313494,1
50,4.90873852123405,0.13828142792999,0.136757805228431,0.146064742323438,1
51,5.00691329165873,0.138491971331921,0.136949878390164,0.146248165965453,1
52,5.10508806208341,0.13867971450145,0.13701822952746,0.146175333590436,1
53,5.20326283250809,0.139488690620321,0.137182469118534,0.146160314585047,1
54,5.30143760293278,0.139334214859885,0.137121510341857,0.146158731289257,1
55,5.39961237335746,0.138300225341632,0.136914191925134,0.146309392035967,1
56,5.49778714378214,0.138190849959897,0.137038538294236,0.146176596282571,1
57,5.59596191420682,0.139004327520621,0.136877745656421,0.146044487642682,1
58,5.6941366846315,0.140061045865123,0.137568369817452,0.146157469428007,1
59,5.79231145505618,0.139710266150217,0.137193580409216,0.146108112390906,1
60,5.89048622548086,0.138533633565215,0.136850489150073,0.146109727400089,1
61,5.98866099590554,0.138665752908422,0.137047429661729,0.14615673411723,1
62,6.08683576633022,0.138838631616156,0.137263977543755,0.146208975162141,1
63,6.18501053675491,0.139897519590432,0.137355158616923,0.146119984395004,1
