case_id,group,expected_class,case_status,stop_time_s,evaluation_start_s,sample_count,evaluation_sample_count,valid_sample_count,valid_fraction,timestamp_valid_fraction,residual_ratio_valid_fraction,rmse_e_rad,rmse_e_deg,rk2_rmse_e_rad,heun_rmse_e_rad,predictor_floor_e_rad,predictor_floor_e_deg,mean_estimation_error_e_rad,mean_estimation_error_e_deg,mean_estimate_e_rad,mean_truth_error_e_rad,commanded_fixed_error_e_rad,commanded_fixed_error_e_deg,residual_rms_A,mean_residual_ratio,voltage_reconstruction_rms_V,mean_abs_speed_error_e_radps,mechanical_cycles_evaluated,simulation_elapsed_s
fixed_05deg_e,fixed_error,ideal,PASS,3.513305,1,70266,50266,50266,1,1,1,0.0130996335391011,0.750553714958514,0.011143236113207,0.011143236113207,0.00780242678428667,0.447046124699457,-0.00447844545770915,-0.256596023506269,0.0826259466050174,0.0871071670355561,0.0872664625997165,5,0.51835363418297,1.00265176768024,1.43911574711532e-15,NaN,4.00004914247576,42.9172647
