node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,update_hits,effective_weight,innovation_variance
40,1.96349540849362,0.0891456812060698,0.0851612082614616,0.0937503101620647,1,1589,844.058969018288,3.80387809131084e-08
41,2.01258279370596,0.0853637419833184,0.0804385759560872,0.0895753843012072,1,1684,841.202323508319,3.51674019881588e-08
42,2.0616701789183,0.0815595958494614,0.0779953572244775,0.0863772272022559,1,1680,836.224204008372,3.42150366643428e-08
43,2.11075756413064,0.0785094600987507,0.0756975085007212,0.08393285427605,1,1672,836.107635091792,3.45908335441858e-08
44,2.15984494934298,0.0763963988396727,0.0731050002066235,0.0815143344946196,1,1570,833.244195432797,3.65860681351734e-08
45,2.20893233455532,0.0744507030263737,0.0716329906192862,0.0798911287235456,1,1566,831.753348370931,3.59044504268922e-08
46,2.25801971976766,0.073460434886138,0.070334392003966,0.078674289608149,1,1564,830.386014325498,3.50366333511503e-08
47,2.30710710498,0.0726904607584823,0.0699511565100531,0.0780672902399954,1,1561,829.889704492135,3.53793460570586e-08
48,2.35619449019234,0.0727362180591905,0.0695822751637491,0.0777895296787296,1,1561,830.140820237453,3.48603918485901e-08
49,2.40528187540469,0.0721997853330034,0.0693367881921971,0.0777602492034638,1,1559,829.019518417177,3.44257154806777e-08
50,2.45436926061703,0.0723850534717847,0.070282575292411,0.0782224722363939,1,1567,829.269944703269,3.53238055857763e-08
51,2.50345664582937,0.0738549869453515,0.0710087492023956,0.0789693906608966,1,1564,829.144806095719,3.51256654910167e-08
52,2.55254403104171,0.0747248897216843,0.0716046062935679,0.080021321159265,1,1566,830.017737735585,3.50455979339316e-08
53,2.60163141625405,0.0760989358285026,0.0734862951742585,0.0813357986891888,1,1665,830.764949659235,3.35504631921656e-08
54,2.65071880146639,0.0771307959134454,0.0741242904159966,0.0823029726467285,1,1564,831.634992527577,3.56101907045009e-08
55,2.69980618667873,0.0781394391726919,0.0748981378592007,0.0832551863509286,1,1568,832.505967461684,3.61875565605322e-08
56,2.74889357189107,0.0793624260851758,0.0758361777425023,0.0842788146166096,1,1565,833.626230020848,3.69106969473948e-08
57,2.79798095710341,0.0796241871524872,0.0767496041730844,0.0847138830175565,1,1570,834.371807162757,3.69988610511405e-08
58,2.84706834231575,0.0800580607565521,0.0769107805024154,0.0851017165682337,1,1571,834.369938020957,3.65473273057047e-08
59,2.89615572752809,0.0806900503333539,0.0775197337730461,0.0856161703990745,1,1673,835.865332105738,3.40959748851194e-08
60,2.94524311274043,0.079443725645031,0.0761154767630763,0.0846302468109284,1,1577,836.485528747759,3.61996039363484e-08
61,2.99433049795277,0.0791346854606436,0.0759591152721658,0.0840561016909299,1,1577,834.98968070718,3.52741596829094e-08
62,3.04341788316511,0.077171325566481,0.0742186964168097,0.082560209819254,1,1575,836.111493682755,3.63936479329576e-08
63,3.09250526837745,0.0760628470767972,0.0729193154975366,0.0809642696396006,1,1575,835.239538229324,3.58768365866699e-08
64,3.14159265358979,0.0727030584548778,0.0699697131786337,0.0781433404358482,1,1673,834.865832367362,3.33515539305211e-08
65,3.19068003880213,0.0699969311984268,0.066664912170524,0.0748129140444786,1,1502,798.803508852569,3.52450901830353e-08
66,3.23976742401447,0.065425514736687,0.0627786093172917,0.0705421744221571,1,1505,749.263432294948,3.30658994820383e-08
67,3.28885480922681,0.0599635826883596,0.0576862291637462,0.0651226853888776,1,1409,748.019258719883,3.36231860282953e-08
68,3.33794219443916,0.0528030506380433,0.0510842183218836,0.0586665574527426,1,1404,745.903109382368,3.32697660964412e-08
69,3.3870295796515,0.0475817256727281,0.0453766181796236,0.0521656969242649,1,1487,743.16542565694,2.99966960539848e-08
70,3.43611696486384,0.0390283505968875,0.0375423086354501,0.0441355057384601,1,1397,742.296368429533,3.12479765265462e-08
71,3.48520435007618,0.0302400759430688,0.0290050009294241,0.0353982245587239,1,1483,740.804132794258,2.81848510644978e-08
72,3.53429173528852,0.0209065361906614,0.0199858911910666,0.0258204599788216,1,1484,739.062002511308,2.77856214822135e-08
73,3.58337912050086,0.0114065188258898,0.0105371537017789,0.0156735788429841,1,1392,738.816075690576,2.92444714078689e-08
74,3.6324665057132,-0.000455944358045337,-0.000582111706910168,0.00412016808226227,1,1390,738.941660408018,2.90625429569222e-08
75,3.68155389092554,-0.013073470423258,-0.012619965952257,-0.00811455713626403,1,1391,739.564512056998,2.9918285395546e-08
76,3.73064127613788,-0.0257693335888691,-0.0249545098717279,-0.0208279111301725,1,1483,741.682798062957,2.79745848273141e-08
77,3.77972866135022,-0.0387138947188954,-0.0374724909174019,-0.0343289942816619,1,1492,744.670874217891,2.93707487741021e-08
78,3.82881604656256,-0.0536852810826646,-0.0516226274656319,-0.0494024664214682,1,1467,770.11456021457,3.29597497726175e-08
79,3.8779034317749,-0.0696824190692919,-0.0675134396600639,-0.0642321608082304,1,1566,837.109378404893,3.59322485235963e-08
80,3.92699081698724,-0.0833832196740674,-0.0804935154665121,-0.0791218103784954,1,1603,849.937138959721,3.73930790870196e-08
81,3.97607820219958,-0.098921545239363,-0.0963860003370213,-0.0952330793566867,1,1628,863.626186162144,4.08872054871191e-08
82,4.02516558741192,-0.117458241953626,-0.114625272481664,-0.112360582776156,1,1654,877.552661970397,4.35740950672373e-08
83,4.07425297262426,-0.131555235038937,-0.127409194514993,-0.126586892192158,1,1683,894.219273799197,4.81539062990615e-08
84,4.1233403578366,-0.147462815522067,-0.142800725960775,-0.142540295089074,1,1834,915.480267023206,5.09700936210654e-08
85,4.17242774304894,-0.164229172817815,-0.159668660705035,-0.159436181286983,1,1774,941.956713996171,5.95894168805918e-08
86,4.22151512826128,-0.179611440628365,-0.174398769413573,-0.175059668128426,1,1826,968.911810837887,6.34426284389022e-08
87,4.27060251347362,-0.195682669315571,-0.190613262838733,-0.190714030856735,1,2012,1002.9434388442,6.39641943043975e-08
88,4.31968989868597,-0.210071970919171,-0.204976753576741,-0.205766975576672,1,1953,1038.81108122389,7.41014729959803e-08
89,4.36877728389831,-0.225161665116086,-0.219587269324894,-0.220125799372499,1,2036,1080.74305729023,7.70762208757405e-08
90,4.41786466911065,-0.238630294665078,-0.232843189825623,-0.233906167857919,1,2270,1126.4851158192,7.7073681095294e-08
91,4.46695205432299,-0.252943028576595,-0.247216781010808,-0.24839722821838,1,2229,1181.36497084465,8.53718352420001e-08
92,4.51603943953533,-0.2654396526336,-0.259624084672068,-0.2607896298138,1,2490,1237.65771015934,8.34019832899868e-08
